% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.4,39737
2,300,-197.5,59489
2,400,-186.6,78150
2,500,-154.4,93590
2,600,-147.2,108311
2,700,-191.1,127417
2,800,-161.9,143609
2,900,-128.8,156485
2,1000,-114.4,167924
2,1100,-132.1,181135
2,1200,-123.5,193482
2,1300,-108.8,204359
2,1400,-105.7,214931
2,1500,-109.6,225892
2,1600,-108.9,236778
2,1700,-106.2,247396
2,1800,-104.0,257793
2,1900,-109.2,268715
2,2000,-101.0,278813
2,2100,-100.8,288892
2,2200,-103.4,299229
