% time spent exploring,episodes,mean 100 episode reward,steps
92,100,22.3,2208
84,200,25.7,4780
74,300,31.7,7947
62,400,34.0,11346
49,500,40.0,15342
40,600,28.8,18220
19,700,63.7,24592
4,800,47.8,29373
2,900,86.4,38012
2,1000,81.1,46126
2,1100,73.9,53519
2,1200,154.0,68916
2,1300,137.0,82620
2,1400,37.4,86361
2,1500,159.5,102313
2,1600,192.3,121543
2,1700,53.0,126839
2,1800,22.0,129038
2,1900,95.8,138613
2,2000,170.4,155657
2,2100,32.9,158950
2,2200,101.8,169125
2,2300,25.3,171656
2,2400,49.9,176647
2,2500,58.8,182524
2,2600,70.2,189543
2,2700,78.5,197389
2,2800,151.6,212554
2,2900,169.2,229472
2,3000,132.2,242695
2,3100,111.9,253882
2,3200,158.7,269750
2,3300,21.3,271881
2,3400,136.3,285515
2,3500,67.3,292241
2,3600,73.1,299553
