% time spent exploring,episodes,mean 100 episode reward,steps
93,100,20.4,2019
84,200,27.7,4789
74,300,29.8,7766
66,400,26.0,10361
56,500,30.9,13451
44,600,36.3,17084
32,700,37.2,20804
11,800,62.0,27005
2,900,124.9,39495
2,1000,131.3,52625
2,1100,142.5,66875
2,1200,149.7,81842
2,1300,126.8,94522
2,1400,167.4,111257
2,1500,177.5,129004
2,1600,160.3,145032
2,1700,180.6,163096
2,1800,191.3,182226
2,1900,190.9,201315
2,2000,179.0,219211
2,2100,168.7,236082
2,2200,141.8,250263
2,2300,161.9,266453
2,2400,142.6,280710
2,2500,155.7,296280
