% time spent exploring,episodes,mean 100 episode reward,steps
94,100,24.0,2378
88,200,21.9,4564
81,300,30.2,7582
73,400,31.0,10680
63,500,40.4,14716
57,600,28.0,17511
50,700,25.7,20077
38,800,49.2,24995
32,900,26.0,27592
21,1000,43.1,31903
8,1100,54.1,37317
2,1200,33.1,40630
2,1300,28.2,43448
2,1400,17.7,45215
2,1500,12.0,46412
2,1600,94.7,55883
2,1700,61.8,62064
2,1800,92.4,71306
2,1900,68.0,78109
2,2000,60.6,84167
2,2100,29.3,87096
2,2200,55.6,92661
2,2300,59.2,98585
2,2400,21.0,100685
2,2500,20.0,102683
2,2600,27.2,105401
2,2700,49.9,110395
2,2800,87.5,119144
2,2900,21.9,121334
2,3000,91.7,130507
2,3100,85.5,139060
2,3200,74.4,146500
2,3300,67.9,153291
2,3400,79.0,161187
2,3500,54.6,166649
2,3600,59.1,172557
2,3700,35.5,176111
2,3800,29.3,179042
2,3900,35.4,182584
2,4000,38.2,186407
2,4100,44.2,190832
2,4200,95.6,200388
2,4300,84.6,208851
2,4400,87.3,217581
2,4500,46.1,222188
2,4600,57.9,227980
2,4700,24.7,230452
2,4800,21.9,232640
2,4900,14.0,234042
2,5000,11.3,235176
2,5100,12.2,236401
2,5200,76.5,244053
2,5300,72.4,251293
2,5400,53.3,256621
2,5500,54.5,262070
2,5600,59.2,267993
2,5700,28.9,270881
2,5800,22.8,273156
2,5900,41.7,277327
2,6000,47.6,282092
2,6100,23.5,284440
2,6200,28.0,287235
2,6300,17.0,288938
2,6400,16.0,290535
2,6500,17.0,292234
2,6600,12.8,293515
2,6700,15.8,295097
2,6800,11.0,296199
2,6900,12.8,297479
2,7000,12.6,298743
2,7100,13.0,300047
2,7200,13.2,301367
2,7300,12.1,302576
2,7400,14.0,303971
2,7500,15.8,305554
2,7600,28.2,308378
2,7700,19.4,310320
2,7800,43.4,314662
2,7900,86.0,323259
2,8000,82.1,331469
2,8100,91.1,340581
2,8200,90.9,349670
2,8300,115.2,361192
2,8400,93.3,370518
2,8500,41.6,374681
2,8600,43.7,379053
2,8700,24.5,381499
2,8800,19.0,383394
2,8900,71.1,390501
2,9000,30.5,393552
2,9100,35.8,397136
2,9200,27.1,399846
