# {"t_start": 1598571723.6912062, "env_id": "MountainCar-v0"} 
r,l,t
-200.0,200,7.174797
-200.0,200,7.5169
-200.0,200,7.731053
-200.0,200,7.923154
-200.0,200,8.1105
-200.0,200,13.401541
-200.0,200,19.269819
-200.0,200,24.547134
-200.0,200,29.131747
-200.0,200,34.954175
-200.0,200,40.646313
-200.0,200,46.032806
-200.0,200,51.312466
-200.0,200,56.342944
-200.0,200,62.232369
-200.0,200,67.922605
-200.0,200,72.982166
-200.0,200,79.112486
-200.0,200,84.911347
-200.0,200,90.81932
-200.0,200,96.919409
-200.0,200,102.114048
-200.0,200,106.722295
-200.0,200,112.68057
-200.0,200,118.976299
-200.0,200,124.595187
-200.0,200,130.302136
-200.0,200,135.863977
-200.0,200,141.512047
-200.0,200,147.608185
-200.0,200,152.168907
-200.0,200,157.786358
-200.0,200,162.996595
-200.0,200,168.407328
-200.0,200,173.600086
-200.0,200,179.031124
-200.0,200,185.055923
-200.0,200,190.206356
-200.0,200,196.351093
-200.0,200,201.360309
-200.0,200,206.061541
-200.0,200,211.109658
-200.0,200,216.360718
-200.0,200,221.640225
-200.0,200,227.83269
-200.0,200,233.098639
-200.0,200,238.014278
-200.0,200,243.284826
-200.0,200,248.74266
-200.0,200,254.251768
-200.0,200,258.637168
-200.0,200,264.794865
-200.0,200,270.995042
-200.0,200,276.180154
-200.0,200,281.542436
-200.0,200,287.147755
-200.0,200,293.352077
-200.0,200,298.98569
-200.0,200,304.199086
-200.0,200,309.365293
-200.0,200,314.940141
-200.0,200,320.381831
-200.0,200,326.831814
-200.0,200,332.392697
-200.0,200,337.86983
-200.0,200,343.718928
-200.0,200,348.945461
-200.0,200,354.602499
-200.0,200,359.997353
-200.0,200,365.620516
-200.0,200,370.898975
-200.0,200,376.123709
-200.0,200,381.59124
-200.0,200,386.642165
-200.0,200,392.488321
-200.0,200,398.66885
-200.0,200,404.484144
-200.0,200,409.533806
-200.0,200,415.282125
-200.0,200,421.115623
-200.0,200,426.111023
-200.0,200,432.017558
-200.0,200,437.5289
-200.0,200,443.16978
-200.0,200,448.547602
-200.0,200,454.075808
-200.0,200,459.794727
-200.0,200,465.428577
-200.0,200,470.438101
-200.0,200,475.988458
-200.0,200,481.358287
-200.0,200,486.877326
-200.0,200,492.262299
-200.0,200,496.93431
-200.0,200,502.193534
-200.0,200,507.848194
-200.0,200,514.022426
-200.0,200,518.791955
-200.0,200,524.349308
-200.0,200,529.616189
-200.0,200,536.129141
-200.0,200,541.422496
-200.0,200,546.743754
-200.0,200,552.291689
-200.0,200,557.57734
-200.0,200,563.177945
-200.0,200,569.576583
-200.0,200,575.351776
-200.0,200,581.041714
-200.0,200,586.480515
-200.0,200,592.322437
-200.0,200,597.988837
-200.0,200,602.894385
-200.0,200,608.034751
-200.0,200,613.826853
-200.0,200,619.114996
-200.0,200,625.274147
-200.0,200,630.756511
-200.0,200,636.882045
-200.0,200,641.829102
-200.0,200,647.431168
-200.0,200,653.738197
-200.0,200,658.473246
-200.0,200,663.245285
-200.0,200,668.328543
-200.0,200,674.437076
-200.0,200,679.638471
-200.0,200,685.687931
-200.0,200,690.090855
-200.0,200,695.95288
-200.0,200,700.589972
-200.0,200,706.31444
-200.0,200,711.251045
-200.0,200,716.284539
-200.0,200,721.591769
-200.0,200,727.202841
-200.0,200,732.475666
-200.0,200,737.916571
-200.0,200,744.701209
-200.0,200,750.2012
-200.0,200,756.452978
-200.0,200,761.582325
-200.0,200,767.61459
-200.0,200,773.266683
-200.0,200,779.029952
-200.0,200,784.411056
-200.0,200,789.704468
-200.0,200,794.911731
-200.0,200,800.347926
-200.0,200,806.251342
-200.0,200,811.245942
-200.0,200,816.923682
-200.0,200,822.007828
-200.0,200,827.59769
-200.0,200,832.991024
-200.0,200,839.093239
-200.0,200,844.24601
-200.0,200,849.623699
-200.0,200,854.921331
-200.0,200,861.407469
-200.0,200,866.628163
-200.0,200,872.529383
-200.0,200,878.265621
-200.0,200,883.686069
-200.0,200,889.853254
-200.0,200,896.110596
-200.0,200,901.181605
-200.0,200,906.206633
-200.0,200,911.969825
-200.0,200,917.331647
-200.0,200,922.932821
-200.0,200,928.514752
-200.0,200,933.947094
-200.0,200,939.571136
-200.0,200,944.679139
-200.0,200,950.08305
-200.0,200,955.85989
-200.0,200,961.420286
-200.0,200,966.571707
-200.0,200,972.494384
-200.0,200,978.254693
-200.0,200,984.348123
-200.0,200,989.937386
-200.0,200,996.497344
-200.0,200,1002.316563
-200.0,200,1007.50483
-200.0,200,1012.331856
-200.0,200,1017.517028
-200.0,200,1023.732966
-200.0,200,1029.553347
-200.0,200,1034.860238
-200.0,200,1040.686059
-200.0,200,1045.45728
-200.0,200,1050.447994
-200.0,200,1056.014647
-200.0,200,1061.709744
-200.0,200,1066.074924
-200.0,200,1071.213283
-200.0,200,1076.109101
-200.0,200,1080.885218
-200.0,200,1085.917086
-200.0,200,1090.903255
-140.0,140,1094.36629
-200.0,200,1099.251333
-200.0,200,1104.073752
-200.0,200,1110.150502
-200.0,200,1115.828848
-200.0,200,1121.444641
-200.0,200,1127.044667
-200.0,200,1132.19002
-200.0,200,1136.515486
-200.0,200,1141.56453
-200.0,200,1147.820811
-200.0,200,1152.943998
-200.0,200,1158.134623
-200.0,200,1164.101921
-200.0,200,1170.200416
-200.0,200,1175.088242
-200.0,200,1180.605818
-200.0,200,1185.308863
-200.0,200,1190.852704
-200.0,200,1195.968904
