% time spent exploring,episodes,mean 100 episode reward,steps
94,100,23.6,2335
88,200,23.1,4649
81,300,28.4,7493
75,400,26.5,10145
69,500,24.7,12614
63,600,20.9,14703
59,700,20.1,16711
50,800,36.4,20347
42,900,29.6,23303
39,1000,15.1,24815
35,1100,14.2,26238
29,1200,24.1,28646
13,1300,66.0,35245
5,1400,32.0,38441
2,1500,42.4,42676
2,1600,41.4,46817
2,1700,65.6,53374
2,1800,33.1,56680
2,1900,79.5,64633
2,2000,59.2,70553
2,2100,58.0,76357
2,2200,37.9,80148
2,2300,17.6,81911
2,2400,28.4,84749
2,2500,52.0,89952
2,2600,42.7,94226
2,2700,53.1,99532
2,2800,31.0,102633
2,2900,29.8,105610
2,3000,42.4,109847
2,3100,102.5,120098
2,3200,30.2,123120
2,3300,88.5,131972
2,3400,81.5,140119
2,3500,56.5,145769
2,3600,26.4,148405
2,3700,18.4,150243
2,3800,30.0,153240
2,3900,15.1,154753
2,4000,16.3,156384
2,4100,11.1,157496
2,4200,11.2,158615
2,4300,11.2,159738
2,4400,53.8,165114
2,4500,41.9,169300
2,4600,48.7,174173
2,4700,28.3,177004
2,4800,18.4,178844
2,4900,28.3,181678
2,5000,27.8,184462
2,5100,81.2,192579
2,5200,24.9,195069
2,5300,11.8,196246
2,5400,11.2,197361
2,5500,13.2,198683
2,5600,30.0,201680
2,5700,64.5,208130
2,5800,58.0,213934
2,5900,47.5,218686
2,6000,72.2,225908
2,6100,75.6,233469
2,6200,96.4,243106
2,6300,168.2,259928
2,6400,109.8,270912
2,6500,34.4,274351
2,6600,29.6,277312
2,6700,42.2,281528
2,6800,23.3,283859
2,6900,71.5,291006
2,7000,33.3,294339
2,7100,21.4,296482
2,7200,39.0,300385
2,7300,113.2,311703
2,7400,104.1,322109
2,7500,127.1,334820
2,7600,49.0,339715
2,7700,92.9,349001
2,7800,18.3,350835
2,7900,45.5,355386
2,8000,40.5,359440
2,8100,12.3,360666
2,8200,11.0,361765
2,8300,11.2,362886
2,8400,11.9,364073
2,8500,18.9,365962
2,8600,16.9,367650
2,8700,22.5,369897
2,8800,18.4,371735
2,8900,33.7,375107
2,9000,43.8,379485
2,9100,47.9,384275
2,9200,33.5,387623
2,9300,28.4,390460
2,9400,24.8,392942
2,9500,28.2,395760
2,9600,24.6,398220
