% time spent exploring,episodes,mean 100 episode reward,steps
93,100,20.6,2035
85,200,23.5,4384
75,300,30.7,7453
67,400,25.3,9984
56,500,31.9,13171
43,600,40.1,17180
22,700,65.7,23750
2,800,90.3,32778
2,900,102.8,43062
2,1000,168.3,59894
2,1100,148.3,74724
2,1200,86.6,83384
2,1300,49.9,88377
2,1400,174.8,105852
2,1500,191.6,125010
2,1600,193.3,144340
2,1700,197.7,164113
2,1800,195.5,183665
2,1900,198.5,203512
2,2000,200.0,223512
2,2100,184.9,242001
2,2200,170.3,259029
2,2300,116.2,270651
2,2400,183.4,288996
