% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.2,2196
88,200,25.7,4770
81,300,26.1,7381
76,400,23.6,9737
69,500,28.8,12617
60,600,36.1,16223
50,700,37.9,20015
45,800,20.7,22088
37,900,36.2,25706
28,1000,34.7,29178
16,1100,47.6,33943
2,1200,107.3,44673
2,1300,129.0,57573
2,1400,89.3,66506
2,1500,129.0,79409
2,1600,91.1,88515
2,1700,105.2,99030
2,1800,120.4,111074
2,1900,128.5,123922
2,2000,123.6,136283
2,2100,108.8,147168
2,2200,101.3,157298
2,2300,111.2,168418
2,2400,138.0,182217
2,2500,158.8,198097
2,2600,147.8,212882
2,2700,110.4,223927
2,2800,118.7,235796
2,2900,154.4,251240
2,3000,146.2,265864
2,3100,116.6,277520
2,3200,139.0,291415
2,3300,77.9,299208
2,3400,78.7,307082
2,3500,103.0,317387
2,3600,41.0,321484
2,3700,108.5,332337
2,3800,121.8,344512
2,3900,87.7,353284
2,4000,67.2,359999
2,4100,92.5,369253
2,4200,106.0,379854
2,4300,106.8,390534
2,4400,92.1,399744
