% time spent exploring,episodes,mean 100 episode reward,steps
93,100,19.4,1915
85,200,24.4,4352
76,300,27.9,7143
67,400,29.2,10066
59,500,24.8,12550
48,600,33.2,15875
39,700,26.9,18566
29,800,29.2,21484
10,900,58.2,27300
2,1000,95.0,36798
2,1100,129.5,49744
2,1200,83.3,58075
2,1300,89.7,67042
2,1400,129.4,79978
2,1500,95.7,89550
2,1600,114.7,101022
2,1700,122.1,113229
2,1800,167.6,129986
2,1900,170.2,147007
2,2000,130.0,160010
2,2100,182.7,178281
2,2200,184.2,196697
2,2300,166.0,213297
2,2400,172.2,230518
2,2500,185.0,249013
2,2600,149.2,263935
2,2700,152.3,279162
2,2800,79.1,287071
2,2900,123.1,299385
