% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.1,2190
88,200,24.2,4611
82,300,23.8,6986
77,400,21.7,9152
72,500,22.5,11406
65,600,24.9,13893
60,700,22.0,16091
47,800,52.2,21313
31,900,66.9,28006
21,1000,39.1,31918
2,1100,94.3,41345
2,1200,103.2,51666
2,1300,17.6,53430
2,1400,9.3,54358
2,1500,9.5,55310
2,1600,9.5,56263
2,1700,10.7,57332
2,1800,121.6,69495
2,1900,114.5,80947
2,2000,42.2,85162
2,2100,10.6,86223
2,2200,10.0,87221
2,2300,9.7,88189
2,2400,9.4,89129
2,2500,9.6,90087
2,2600,9.6,91044
2,2700,9.5,91994
2,2800,9.5,92947
2,2900,10.2,93969
2,3000,37.4,97714
2,3100,108.3,108548
2,3200,135.0,122046
2,3300,95.2,131563
2,3400,71.3,138697
2,3500,21.8,140880
2,3600,44.5,145331
2,3700,56.3,150961
2,3800,55.2,156482
2,3900,70.2,163507
2,4000,24.1,165921
2,4100,33.7,169295
2,4200,94.4,178733
2,4300,116.3,190362
2,4400,88.3,199192
2,4500,105.9,209781
2,4600,119.7,221750
2,4700,91.4,230891
2,4800,94.7,240361
2,4900,54.8,245837
2,5000,39.0,249742
2,5100,67.9,256535
2,5200,124.7,269005
2,5300,114.1,280412
2,5400,81.2,288530
2,5500,61.4,294675
2,5600,146.5,309322
2,5700,94.8,318806
2,5800,62.3,325036
2,5900,27.6,327792
2,6000,43.6,332148
2,6100,28.2,334963
2,6200,44.0,339362
2,6300,49.1,344274
2,6400,40.0,348270
2,6500,44.2,352685
2,6600,117.7,364452
2,6700,100.6,374516
2,6800,182.7,392787
