% time spent exploring,episodes,mean 100 episode reward,steps
92,100,23.4,2313
83,200,26.8,4998
74,300,29.3,7930
67,400,21.6,10086
51,500,47.4,14829
38,600,39.7,18796
21,700,51.2,23918
2,800,79.0,31820
2,900,44.7,36288
2,1000,90.6,45350
2,1100,76.0,52945
2,1200,78.8,60828
2,1300,66.8,67503
2,1400,24.5,69954
2,1500,107.4,80694
2,1600,112.0,91892
2,1700,40.1,95906
2,1800,115.7,107478
2,1900,78.0,115279
2,2000,110.5,126325
2,2100,121.9,138511
2,2200,91.1,147624
2,2300,29.2,150547
2,2400,136.4,164187
2,2500,115.6,175750
2,2600,124.0,188155
2,2700,97.0,197858
2,2800,58.8,203741
2,2900,106.2,214365
2,3000,62.5,220613
2,3100,41.3,224742
2,3200,110.7,235808
2,3300,98.4,245644
2,3400,143.6,260001
2,3500,117.5,271748
2,3600,84.0,280150
2,3700,108.7,291020
2,3800,13.7,292389
2,3900,54.5,297842
