% time spent exploring,episodes,mean 100 episode reward,steps
2,100,-390.4,38707
2,200,-398.9,78655
2,300,-422.9,120990
2,400,-333.1,154372
2,500,-365.3,190974
2,600,-405.7,231602
2,700,-459.1,277546
