% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-196.6,59461
2,400,-187.4,78201
2,500,-152.9,93488
2,600,-126.5,106140
2,700,-136.8,119820
2,800,-173.3,137147
2,900,-144.2,151572
2,1000,-117.6,163330
2,1100,-109.7,174304
2,1200,-109.5,185258
2,1300,-103.2,195576
2,1400,-106.6,206234
2,1500,-107.6,216997
2,1600,-110.8,228082
2,1700,-112.8,239360
2,1800,-120.0,251362
2,1900,-123.0,263657
2,2000,-117.0,275357
2,2100,-103.2,285672
2,2200,-103.8,296048
