% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.3,2205
89,200,22.3,4431
82,300,27.8,7214
76,400,22.6,9476
71,500,20.3,11503
62,600,37.8,15284
48,700,56.8,20967
33,800,61.7,27140
14,900,77.3,34867
2,1000,101.5,45013
2,1100,140.7,59083
2,1200,139.2,73007
2,1300,139.3,86939
2,1400,159.8,102924
2,1500,151.8,118105
2,1600,183.8,136486
2,1700,150.5,151532
2,1800,86.6,160194
2,1900,101.2,170317
2,2000,175.1,187831
2,2100,132.8,201111
2,2200,169.9,218103
2,2300,198.3,237929
2,2400,173.9,255316
2,2500,127.7,268087
2,2600,180.4,286128
2,2700,185.9,304717
2,2800,185.8,323301
2,2900,172.4,340543
2,3000,192.2,359765
2,3100,132.4,373009
2,3200,119.8,384989
