% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-198.6,39657
2,300,-178.2,57475
2,400,-172.2,74699
2,500,-141.6,88864
2,600,-121.8,101046
2,700,-170.0,118047
2,800,-116.5,129697
2,900,-105.8,140278
2,1000,-105.6,150834
2,1100,-105.6,161390
2,1200,-104.3,171821
2,1300,-107.4,182557
2,1400,-112.4,193795
2,1500,-102.6,204053
2,1600,-103.2,214377
2,1700,-107.0,225080
2,1800,-104.3,235510
2,1900,-110.5,246562
2,2000,-102.3,256792
2,2100,-103.8,267170
2,2200,-106.8,277849
2,2300,-102.2,288065
2,2400,-101.2,298182
