% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.7,2246
88,200,23.9,4638
81,300,29.2,7557
74,400,28.3,10384
65,500,35.8,13961
53,600,51.9,19147
42,700,42.5,23401
35,800,31.0,26505
23,900,47.6,31264
11,1000,46.6,35921
2,1100,37.3,39654
2,1200,71.0,46754
2,1300,64.9,53248
2,1400,58.2,59069
2,1500,71.1,66181
2,1600,63.5,72532
2,1700,32.0,75737
2,1800,96.2,85360
2,1900,70.5,92409
2,2000,105.6,102973
2,2100,118.3,114800
2,2200,102.0,124999
2,2300,110.7,136070
2,2400,74.7,143536
2,2500,106.1,154144
2,2600,49.5,159095
2,2700,105.6,169655
2,2800,63.0,175959
2,2900,166.1,192566
2,3000,168.6,209424
2,3100,188.1,228233
2,3200,36.3,231860
2,3300,42.2,236082
2,3400,45.5,240634
2,3500,38.9,244526
2,3600,67.4,251269
2,3700,134.5,264715
2,3800,81.6,272878
2,3900,61.5,279031
2,4000,44.3,283460
2,4100,38.0,287261
2,4200,66.9,293954
2,4300,119.9,305945
2,4400,100.5,315991
2,4500,95.3,325525
2,4600,46.9,330211
2,4700,22.0,332416
2,4800,44.1,336825
2,4900,25.2,339340
2,5000,44.2,343765
2,5100,20.0,345766
2,5200,59.8,351743
2,5300,55.4,357286
2,5400,92.8,366570
2,5500,54.9,372064
2,5600,57.4,377803
2,5700,12.4,379047
2,5800,19.9,381033
2,5900,79.6,388990
2,6000,80.6,397050
