% time spent exploring,episodes,mean 100 episode reward,steps
94,100,20.8,2061
88,200,24.8,4539
80,300,33.3,7865
73,400,28.3,10693
67,500,24.5,13142
61,600,27.7,15909
52,700,35.8,19488
44,800,31.2,22603
29,900,61.9,28791
4,1000,101.3,38922
2,1100,121.7,51095
2,1200,147.1,65804
2,1300,140.2,79823
2,1400,149.7,94789
2,1500,122.2,107009
2,1600,138.7,120876
2,1700,113.7,132243
2,1800,121.2,144359
2,1900,163.0,160655
2,2000,174.6,178116
2,2100,173.1,195428
2,2200,56.0,201028
2,2300,143.9,215419
2,2400,172.8,232696
2,2500,136.4,246331
2,2600,163.5,262681
2,2700,135.5,276234
2,2800,106.3,286866
2,2900,162.6,303128
2,3000,87.0,311825
2,3100,106.2,322450
2,3200,104.6,332915
2,3300,102.8,343198
2,3400,118.8,355073
2,3500,84.6,363538
2,3600,98.6,373394
2,3700,113.8,384774
2,3800,132.9,398065
