% time spent exploring,episodes,mean 100 episode reward,steps
92,100,22.9,2263
84,200,25.1,4773
74,300,30.9,7867
63,400,31.9,11056
55,500,24.3,13482
43,600,38.0,17285
26,700,53.2,22604
18,800,24.5,25051
4,900,40.3,29082
2,1000,11.9,30270
2,1100,74.0,37668
2,1200,105.8,48252
2,1300,77.0,55957
2,1400,102.4,66194
2,1500,66.8,72879
2,1600,130.1,85887
2,1700,75.1,93397
2,1800,134.7,106871
2,1900,71.4,114006
2,2000,78.2,121824
2,2100,86.9,130511
2,2200,13.8,131889
2,2300,29.3,134818
2,2400,58.0,140620
2,2500,12.9,141909
2,2600,27.0,144610
2,2700,44.0,149015
2,2800,13.5,150367
2,2900,17.7,152134
2,3000,101.3,162262
2,3100,35.8,165846
2,3200,10.9,166937
2,3300,99.9,176930
2,3400,53.0,182226
2,3500,39.8,186210
2,3600,75.4,193750
2,3700,63.3,200083
2,3800,68.2,206906
2,3900,78.2,214726
2,4000,14.2,216143
2,4100,47.7,220909
2,4200,73.6,228266
2,4300,85.9,236854
2,4400,65.6,243410
2,4500,31.0,246511
2,4600,102.4,256752
2,4700,47.0,261448
2,4800,76.4,269089
2,4900,63.4,275431
2,5000,62.5,281683
2,5100,72.0,288883
2,5200,67.7,295652
