# {"t_start": 1599276652.4459338, "env_id": "CartPole-v0"} 
r,l,t
22.0,22,28.538672
63.0,63,28.748107
19.0,19,28.799548
35.0,35,28.922679
11.0,11,28.960817
33.0,33,29.069281
29.0,29,29.16047
32.0,32,29.268484
19.0,19,29.31684
10.0,10,29.34481
11.0,11,29.372913
18.0,18,29.420314
16.0,16,29.485234
19.0,19,29.552624
20.0,20,29.62396
16.0,16,29.675963
16.0,16,29.71751
12.0,12,29.756231
30.0,30,29.869436
16.0,16,29.922584
18.0,18,29.972842
20.0,20,30.046304
10.0,10,30.07863
43.0,43,30.205764
13.0,13,30.236648
26.0,26,30.303414
20.0,20,30.356894
22.0,22,30.414494
13.0,13,30.447221
41.0,41,30.546368
17.0,17,30.585276
35.0,35,30.668232
69.0,69,30.836199
23.0,23,30.890028
9.0,9,30.913356
17.0,17,30.954001
14.0,14,30.987474
14.0,14,31.024394
25.0,25,31.081455
31.0,31,31.157274
11.0,11,31.18378
43.0,43,31.318915
13.0,13,31.354388
43.0,43,36.563883
14.0,14,38.314264
21.0,21,41.155122
54.0,54,48.935952
17.0,17,51.30505
14.0,14,53.240758
24.0,24,56.181336
12.0,12,57.800851
14.0,14,59.665
31.0,31,63.746415
23.0,23,66.85129
63.0,63,75.578117
25.0,25,79.288928
14.0,14,81.056552
15.0,15,83.122264
36.0,36,87.954637
47.0,47,94.47947
45.0,45,100.643843
24.0,24,103.795424
19.0,19,106.314912
20.0,20,109.006238
35.0,35,113.92971
37.0,37,118.612331
12.0,12,120.154297
14.0,14,122.212647
13.0,13,123.67709
23.0,23,126.585441
13.0,13,128.194762
17.0,17,130.502665
22.0,22,133.508145
52.0,52,140.477283
16.0,16,142.816259
13.0,13,144.438657
14.0,14,146.29372
25.0,25,149.672372
13.0,13,151.374485
31.0,31,155.74657
28.0,28,159.639927
45.0,45,165.785834
38.0,38,170.916882
18.0,18,173.287075
16.0,16,175.404362
24.0,24,178.640729
13.0,13,180.44822
15.0,15,182.647635
41.0,41,188.314135
12.0,12,189.877471
25.0,25,192.964398
30.0,30,197.154238
14.0,14,199.002984
17.0,17,201.3943
24.0,24,204.536803
14.0,14,206.476493
18.0,18,209.110458
12.0,12,210.626393
48.0,48,217.285348
18.0,18,219.959583
37.0,37,225.201999
10.0,10,226.603861
17.0,17,228.986109
20.0,20,231.753027
20.0,20,234.551734
62.0,62,243.013804
11.0,11,244.522964
17.0,17,246.721507
20.0,20,249.197379
23.0,23,252.408787
