% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-199.6,59759
2,400,-173.9,77147
2,500,-149.1,92058
2,600,-125.4,104602
2,700,-106.4,115242
2,800,-115.9,126833
2,900,-141.7,141004
2,1000,-160.1,157015
2,1100,-119.6,168979
2,1200,-106.6,179639
2,1300,-124.6,192100
2,1400,-110.6,203161
2,1500,-105.5,213710
2,1600,-104.6,224167
2,1700,-113.6,235527
2,1800,-110.2,246545
2,1900,-101.4,256688
2,2000,-102.2,266906
2,2100,-103.6,277269
2,2200,-103.4,287613
2,2300,-104.6,298071
