% time spent exploring,episodes,mean 100 episode reward,steps
93,100,21.5,2130
84,200,26.8,4808
73,300,34.0,8208
62,400,32.6,11466
50,500,37.4,15208
37,600,40.5,19256
19,700,53.9,24646
2,800,93.2,33971
2,900,143.4,48316
2,1000,182.3,66543
2,1100,180.0,84545
2,1200,170.0,101541
2,1300,136.3,115168
2,1400,145.5,129714
2,1500,101.1,139826
2,1600,164.1,156240
2,1700,131.0,169340
2,1800,141.1,183447
2,1900,177.9,201239
2,2000,144.2,215659
2,2100,171.6,232822
2,2200,144.2,247241
2,2300,135.8,260822
2,2400,151.3,275953
2,2500,144.2,290376
