% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-197.7,59568
2,400,-180.2,77584
2,500,-166.1,94198
2,600,-147.5,108947
2,700,-187.3,127681
2,800,-165.8,144265
2,900,-134.5,157713
2,1000,-130.8,170788
2,1100,-109.5,181737
2,1200,-105.2,192256
2,1300,-110.3,203284
2,1400,-107.4,214024
2,1500,-108.8,224904
2,1600,-114.7,236373
2,1700,-108.9,247261
2,1800,-102.2,257485
2,1900,-100.7,267554
2,2000,-101.0,277656
2,2100,-103.2,287975
2,2200,-104.0,298380
