# {"t_start": 1597111049.0160408, "env_id": "MountainCar-v0"} 
r,l,t
-200.0,200,13.068245
-200.0,200,13.441664
-200.0,200,13.803578
-200.0,200,14.008466
-200.0,200,14.306934
-200.0,200,26.833848
-200.0,200,39.022962
-200.0,200,51.507021
-200.0,200,64.131638
-200.0,200,76.977856
-200.0,200,89.355474
-200.0,200,101.74062
-200.0,200,114.277979
-200.0,200,126.321661
-200.0,200,138.845596
-200.0,200,151.000994
-200.0,200,162.959193
-200.0,200,175.448374
-200.0,200,187.44234
-200.0,200,200.635336
-200.0,200,213.469871
-200.0,200,226.075834
-200.0,200,238.046352
-200.0,200,250.260716
-200.0,200,262.328711
-200.0,200,274.913059
-200.0,200,287.476693
-200.0,200,299.803874
-200.0,200,312.699715
-200.0,200,325.280413
-200.0,200,337.344101
-200.0,200,349.733371
-200.0,200,361.569687
-200.0,200,373.570143
-200.0,200,386.580915
-200.0,200,399.019999
-200.0,200,411.552901
-200.0,200,424.057129
-200.0,200,437.626343
-200.0,200,450.512956
-200.0,200,462.90772
-200.0,200,475.269433
-200.0,200,487.54444
-200.0,200,499.583932
-200.0,200,511.649671
-200.0,200,523.771147
-200.0,200,535.66265
-200.0,200,548.232546
-200.0,200,560.330738
-200.0,200,573.941113
-200.0,200,586.032936
-200.0,200,598.9761
-200.0,200,611.217837
-200.0,200,623.593285
-200.0,200,636.156363
-200.0,200,649.413324
-200.0,200,662.615459
-200.0,200,675.684515
-200.0,200,688.447297
-200.0,200,701.07664
-200.0,200,713.281747
-200.0,200,725.458199
-200.0,200,738.34116
-200.0,200,751.044259
-200.0,200,763.420672
-200.0,200,775.690513
-200.0,200,787.487715
-200.0,200,800.099703
-200.0,200,812.664183
-200.0,200,825.644928
-200.0,200,838.025627
-200.0,200,849.352504
-200.0,200,860.690539
-200.0,200,870.19552
-200.0,200,881.472974
-200.0,200,891.848297
-200.0,200,904.386186
-200.0,200,916.619097
-200.0,200,928.867268
-200.0,200,941.740477
-200.0,200,954.355582
-200.0,200,967.560261
-200.0,200,980.595551
-200.0,200,992.959852
-200.0,200,1005.28239
-200.0,200,1017.338243
-200.0,200,1029.100571
-200.0,200,1041.520093
-200.0,200,1053.705496
-200.0,200,1066.087743
-200.0,200,1077.527528
-200.0,200,1089.443764
-200.0,200,1101.982327
-200.0,200,1114.746691
-200.0,200,1127.079587
-200.0,200,1139.820661
-200.0,200,1152.511762
-200.0,200,1165.560213
-200.0,200,1178.185435
-200.0,200,1190.192883
-200.0,200,1203.655308
-200.0,200,1215.962694
-200.0,200,1228.016602
-200.0,200,1240.513654
-200.0,200,1253.283932
-200.0,200,1265.707743
-200.0,200,1277.701714
-200.0,200,1290.33223
-200.0,200,1302.720996
-200.0,200,1314.923306
-200.0,200,1327.832473
-200.0,200,1340.4827
-200.0,200,1353.343001
-200.0,200,1366.277883
-200.0,200,1376.834638
-200.0,200,1388.882515
-200.0,200,1401.036744
-200.0,200,1413.693201
-200.0,200,1426.169077
-200.0,200,1438.579541
-200.0,200,1450.08946
-200.0,200,1462.463654
-200.0,200,1474.876795
-200.0,200,1486.336385
-200.0,200,1497.867996
-200.0,200,1509.559325
-200.0,200,1521.867412
-200.0,200,1533.778634
-200.0,200,1545.66693
-200.0,200,1557.74227
-200.0,200,1570.682113
-200.0,200,1582.997886
-200.0,200,1595.803918
-200.0,200,1608.628057
-200.0,200,1620.854228
-200.0,200,1633.219322
-200.0,200,1645.638102
-200.0,200,1656.741163
-200.0,200,1669.46398
-200.0,200,1681.208913
-200.0,200,1693.748764
-200.0,200,1705.737463
-200.0,200,1717.664321
-200.0,200,1729.146476
-190.0,190,1740.223813
-200.0,200,1752.878737
-200.0,200,1764.254917
-200.0,200,1776.155712
-200.0,200,1787.325544
-200.0,200,1799.569094
-200.0,200,1810.844892
-200.0,200,1822.873081
-200.0,200,1835.046231
-200.0,200,1847.532899
-200.0,200,1860.007263
-200.0,200,1872.617112
-200.0,200,1885.350277
-200.0,200,1897.390162
-200.0,200,1909.615483
-200.0,200,1921.659276
-200.0,200,1934.651785
-200.0,200,1946.633886
-200.0,200,1959.407256
-200.0,200,1971.671905
-200.0,200,1984.261288
-200.0,200,1996.455172
-200.0,200,2008.194689
-200.0,200,2020.527052
-200.0,200,2032.585553
-200.0,200,2044.600443
-200.0,200,2057.479532
-200.0,200,2069.358952
-200.0,200,2081.809363
-200.0,200,2093.653994
-200.0,200,2105.344614
-200.0,200,2117.425543
-171.0,171,2127.698491
-200.0,200,2139.904205
-200.0,200,2151.891661
-200.0,200,2164.03888
-200.0,200,2175.913958
-200.0,200,2188.056213
-200.0,200,2200.414612
-200.0,200,2213.028793
-200.0,200,2225.674287
-200.0,200,2237.738899
-200.0,200,2249.74955
-186.0,186,2261.589044
-200.0,200,2274.192273
-154.0,154,2283.852665
-200.0,200,2296.526643
-200.0,200,2308.985067
-200.0,200,2321.589175
-200.0,200,2333.367236
-200.0,200,2345.707622
-200.0,200,2358.252978
-200.0,200,2370.781784
-200.0,200,2384.283939
-200.0,200,2396.4925
-200.0,200,2408.369404
-200.0,200,2421.025931
-200.0,200,2433.582363
-200.0,200,2445.857092
-200.0,200,2458.280041
-200.0,200,2471.245211
-200.0,200,2484.096797
-200.0,200,2495.665933
-198.0,198,2508.152433
-200.0,200,2520.545053
-200.0,200,2533.619745
-200.0,200,2545.80464
-200.0,200,2557.930699
-200.0,200,2570.013069
-200.0,200,2581.745376
