# {"t_start": 1598939966.5404284, "env_id": "CartPole-v0"} 
r,l,t
13.0,13,21.408645
70.0,70,21.536523
14.0,14,21.562362
19.0,19,21.610211
20.0,20,21.667872
14.0,14,21.703875
38.0,38,21.783511
16.0,16,21.816808
15.0,15,21.844512
28.0,28,21.907174
76.0,76,22.052857
16.0,16,22.067742
12.0,12,22.090977
25.0,25,22.14323
40.0,40,22.219372
24.0,24,22.263812
21.0,21,22.297547
19.0,19,22.33707
19.0,19,22.378875
22.0,22,22.427115
21.0,21,22.48327
27.0,27,22.556903
28.0,28,22.625533
20.0,20,22.682189
9.0,9,22.698956
8.0,8,22.725347
16.0,16,22.765478
13.0,13,22.80015
16.0,16,22.839976
12.0,12,22.865416
17.0,17,22.895793
33.0,33,22.958016
12.0,12,22.97845
11.0,11,22.998273
81.0,81,23.147032
23.0,23,23.198445
54.0,54,23.33215
24.0,24,23.404576
38.0,38,23.506694
18.0,18,23.556581
60.0,60,31.054008
12.0,12,32.444582
31.0,31,36.235556
10.0,10,37.397048
30.0,30,41.09237
27.0,27,44.132485
17.0,17,46.161096
13.0,13,47.595806
15.0,15,49.41793
16.0,16,51.202368
16.0,16,53.04281
12.0,12,54.511771
25.0,25,57.384521
25.0,25,60.147435
25.0,25,62.904715
18.0,18,65.155559
12.0,12,66.458437
52.0,52,72.189013
11.0,11,73.396701
13.0,13,74.798948
17.0,17,76.867543
12.0,12,78.238288
14.0,14,79.887602
14.0,14,81.406507
18.0,18,83.234187
13.0,13,84.724476
24.0,24,87.572451
51.0,51,93.265593
32.0,32,97.013043
24.0,24,99.62388
16.0,16,101.38271
24.0,24,104.257249
32.0,32,108.037242
12.0,12,109.399194
19.0,19,111.689089
29.0,29,114.860248
16.0,16,116.687333
11.0,11,117.75702
44.0,44,122.617787
44.0,44,127.419175
13.0,13,128.885296
12.0,12,130.423468
19.0,19,132.623352
13.0,13,134.147068
41.0,41,139.086481
42.0,42,144.091101
20.0,20,146.272657
17.0,17,148.301899
38.0,38,152.732385
28.0,28,155.85348
21.0,21,158.27522
46.0,46,163.398684
25.0,25,166.188572
12.0,12,167.622598
10.0,10,168.768102
26.0,26,171.981081
21.0,21,174.384518
9.0,9,175.358916
33.0,33,179.087229
21.0,21,181.0306
17.0,17,182.853716
23.0,23,185.278354
32.0,32,188.655746
14.0,14,190.097443
17.0,17,192.007647
22.0,22,194.476375
11.0,11,195.628047
42.0,42,199.936028
22.0,22,202.482651
24.0,24,205.006181
14.0,14,206.425569
34.0,34,209.697513
24.0,24,212.396559
23.0,23,214.86225
14.0,14,216.436657
26.0,26,219.254708
13.0,13,220.671278
11.0,11,221.718635
11.0,11,222.968015
21.0,21,225.146845
24.0,24,228.342464
36.0,36,232.522347
16.0,16,234.049952
34.0,34,237.505409
22.0,22,239.623561
45.0,45,243.989791
17.0,17,245.640508
14.0,14,246.718692
14.0,14,248.144089
12.0,12,249.327718
32.0,32,252.498118
20.0,20,254.496064
15.0,15,255.968371
16.0,16,257.475237
11.0,11,258.529304
13.0,13,259.753433
14.0,14,261.035284
15.0,15,262.362811
14.0,14,263.705822
11.0,11,264.703973
18.0,18,266.285403
50.0,50,270.994093
14.0,14,272.290209
13.0,13,273.286234
10.0,10,274.208919
90.0,90,283.937458
14.0,14,285.547163
25.0,25,288.183951
22.0,22,290.493183
23.0,23,293.053663
11.0,11,294.10454
23.0,23,296.596462
36.0,36,300.43647
35.0,35,304.370882
20.0,20,306.973688
17.0,17,309.038593
26.0,26,312.154251
11.0,11,313.411044
36.0,36,317.461453
54.0,54,323.608336
13.0,13,325.158267
33.0,33,329.095647
44.0,44,334.230115
24.0,24,337.049065
55.0,55,342.911051
20.0,20,345.217208
13.0,13,346.527312
60.0,60,353.543414
19.0,19,355.806804
14.0,14,357.338423
29.0,29,360.63536
19.0,19,362.851668
18.0,18,364.923438
18.0,18,367.00611
61.0,61,373.693666
51.0,51,379.518821
10.0,10,380.711441
16.0,16,382.396905
18.0,18,384.375218
25.0,25,387.275897
27.0,27,390.272153
13.0,13,391.776979
10.0,10,392.931454
17.0,17,394.929214
9.0,9,396.041244
19.0,19,398.285982
31.0,31,401.897043
19.0,19,404.198935
56.0,56,410.224413
20.0,20,412.256181
40.0,40,417.128928
26.0,26,419.872196
16.0,16,421.885886
32.0,32,425.732743
19.0,19,427.839594
35.0,35,431.869544
13.0,13,433.223377
15.0,15,434.953012
12.0,12,436.378494
34.0,34,440.257361
16.0,16,442.084504
66.0,66,449.632742
39.0,39,453.913936
59.0,59,460.767116
17.0,17,462.712183
16.0,16,464.47103
42.0,42,469.124929
11.0,11,470.433098
42.0,42,475.154426
22.0,22,477.639452
35.0,35,482.014047
40.0,40,487.101121
23.0,23,489.584473
86.0,86,499.136367
19.0,19,501.369158
18.0,18,503.49454
13.0,13,504.975985
21.0,21,507.419843
32.0,32,511.072083
15.0,15,512.838225
15.0,15,514.55728
39.0,39,518.633712
44.0,44,523.908293
20.0,20,526.117512
44.0,44,531.286365
39.0,39,535.70797
29.0,29,538.980064
25.0,25,541.913512
12.0,12,543.29496
27.0,27,546.510239
41.0,41,551.332507
20.0,20,553.713075
24.0,24,556.350724
35.0,35,560.158662
50.0,50,565.845338
89.0,89,576.059329
11.0,11,577.369341
24.0,24,580.213993
12.0,12,581.561777
10.0,10,582.634141
27.0,27,585.908227
26.0,26,589.113676
22.0,22,591.418077
23.0,23,594.007417
11.0,11,595.257042
66.0,66,603.04654
17.0,17,604.88155
47.0,47,610.245655
20.0,20,612.657512
17.0,17,614.545336
37.0,37,618.4119
18.0,18,620.419981
19.0,19,622.662966
22.0,22,625.033243
12.0,12,626.42653
53.0,53,632.326387
30.0,30,635.816305
16.0,16,637.674672
51.0,51,643.771642
12.0,12,645.157811
20.0,20,647.410045
10.0,10,648.661558
19.0,19,650.853554
17.0,17,652.747453
12.0,12,654.139436
50.0,50,659.86349
24.0,24,662.636218
15.0,15,664.491532
15.0,15,666.191922
15.0,15,667.911744
31.0,31,671.615261
32.0,32,675.104645
22.0,22,677.396021
