% time spent exploring,episodes,mean 100 episode reward,steps
93,100,21.4,2122
85,200,23.0,4424
75,300,32.2,7643
64,400,31.0,10743
52,500,38.4,14584
32,600,61.5,20737
2,700,99.9,30728
2,800,135.9,44318
2,900,156.6,59975
2,1000,175.3,77504
2,1100,155.7,93075
2,1200,171.1,110188
2,1300,162.2,126405
2,1400,192.7,145674
2,1500,150.1,160681
2,1600,160.4,176718
2,1700,178.8,194603
2,1800,126.1,207210
2,1900,128.8,220094
2,2000,152.6,235355
2,2100,146.3,249982
2,2200,162.1,266194
2,2300,142.6,280458
2,2400,128.3,293288
