% time spent exploring,episodes,mean 100 episode reward,steps
94,100,23.1,2282
88,200,25.2,4799
82,300,24.6,7261
74,400,30.9,10347
67,500,29.6,13309
56,600,43.2,17632
45,700,47.1,22344
39,800,24.0,24744
25,900,57.2,30463
6,1000,77.6,38222
2,1100,108.9,49109
2,1200,135.2,62630
2,1300,169.9,79618
2,1400,178.1,97428
2,1500,173.4,114764
2,1600,185.2,133283
2,1700,131.3,146410
2,1800,128.2,159229
2,1900,162.9,175516
2,2000,164.2,191939
2,2100,187.7,210711
2,2200,181.0,228806
2,2300,155.0,244307
2,2400,171.6,261463
2,2500,164.5,277916
2,2600,183.6,296277
2,2700,176.9,313964
2,2800,177.2,331686
2,2900,188.5,350534
2,3000,191.2,369654
2,3100,182.0,387857
