% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.6,39755
2,300,-198.9,59642
2,400,-196.6,79307
2,500,-198.8,99187
2,600,-198.2,119004
2,700,-198.8,138888
2,800,-198.5,158735
2,900,-198.4,178580
2,1000,-199.2,198497
2,1100,-197.9,218290
2,1200,-197.7,238064
2,1300,-198.0,257861
2,1400,-195.7,277432
2,1500,-197.1,297143
