% time spent exploring,episodes,mean 100 episode reward,steps
93,100,20.3,2009
84,200,26.9,4702
75,300,28.4,7541
69,400,19.2,9462
62,500,20.4,11500
50,600,36.2,15116
34,700,50.5,20164
14,800,58.8,26042
2,900,119.4,37981
2,1000,107.4,48723
2,1100,97.1,58437
2,1200,169.0,75336
2,1300,197.7,95105
2,1400,189.2,114023
2,1500,175.0,131525
2,1600,171.6,148685
2,1700,158.2,164504
2,1800,37.3,168238
2,1900,111.9,179426
2,2000,192.2,198648
2,2100,191.7,217815
2,2200,111.1,228924
2,2300,184.6,247386
2,2400,123.6,259750
2,2500,141.9,273937
2,2600,67.4,280674
2,2700,71.1,287788
2,2800,85.2,296303
