% time spent exploring,episodes,mean 100 episode reward,steps
94,100,23.0,2273
88,200,25.1,4783
81,300,25.7,7354
76,400,21.8,9529
70,500,25.2,12054
63,600,29.2,14970
56,700,26.1,17577
51,800,21.0,19677
35,900,66.8,26361
24,1000,43.5,30708
2,1100,109.0,41611
2,1200,103.6,51969
2,1300,102.7,62241
2,1400,153.4,77581
2,1500,149.7,92554
2,1600,105.4,103098
2,1700,93.4,112434
2,1800,160.7,128506
2,1900,183.3,146839
2,2000,175.1,164345
2,2100,157.5,180096
2,2200,135.8,193671
2,2300,128.4,206516
2,2400,146.1,221122
2,2500,108.0,231925
2,2600,150.7,246998
2,2700,91.0,256103
2,2800,13.6,257463
2,2900,91.5,266610
2,3000,197.2,286334
2,3100,110.6,297391
2,3200,110.8,308472
2,3300,29.6,311437
2,3400,13.9,312831
2,3500,62.7,319099
2,3600,162.6,335364
2,3700,187.6,354124
2,3800,154.8,369601
2,3900,157.3,385335
2,4000,103.0,395635
