% time spent exploring,episodes,mean 100 episode reward,steps
94,100,23.5,2321
87,200,26.5,4969
81,300,26.1,7578
75,400,24.6,10039
68,500,29.5,12987
58,600,38.4,16824
46,700,48.5,21673
41,800,22.8,23954
24,900,70.2,30976
9,1000,60.1,36986
2,1100,101.0,47081
2,1200,58.5,52930
2,1300,131.9,66124
2,1400,97.0,75829
2,1500,123.0,88129
2,1600,94.4,97564
2,1700,143.0,111861
2,1800,104.2,122277
2,1900,54.2,127699
2,2000,64.2,134122
2,2100,99.3,144054
2,2200,105.6,154612
2,2300,74.3,162039
2,2400,114.8,173518
2,2500,105.3,184051
2,2600,122.0,196248
2,2700,108.7,207119
2,2800,145.0,221614
2,2900,150.6,236672
2,3000,163.8,253050
2,3100,156.8,268725
2,3200,167.0,285427
2,3300,191.2,304552
2,3400,195.3,324078
2,3500,193.7,343445
2,3600,188.6,362304
2,3700,176.5,379955
2,3800,160.1,395961
