% time spent exploring,episodes,mean 100 episode reward,steps
92,100,22.4,2217
82,200,30.2,5241
73,300,28.7,8109
61,400,37.3,11838
49,500,36.4,15481
33,600,48.8,20360
20,700,41.1,24466
2,800,99.1,34378
2,900,93.0,43675
2,1000,62.2,49900
2,1100,66.4,56544
2,1200,107.8,67321
2,1300,32.4,70561
2,1400,75.4,78099
2,1500,82.7,86367
2,1600,17.4,88104
2,1700,16.4,89741
2,1800,108.5,100593
2,1900,157.0,116298
2,2000,83.8,124677
2,2100,101.8,134854
2,2200,65.0,141350
2,2300,24.5,143801
2,2400,23.7,146167
2,2500,16.7,147841
2,2600,17.7,149613
2,2700,46.4,154253
2,2800,116.8,165932
2,2900,74.7,173399
2,3000,54.2,178821
2,3100,55.7,184390
2,3200,22.6,186647
2,3300,27.6,189402
2,3400,37.1,193113
2,3500,53.9,198507
2,3600,43.6,202862
2,3700,38.1,206669
2,3800,22.3,208898
2,3900,44.8,213377
2,4000,87.6,222136
2,4100,42.8,226419
2,4200,84.1,234826
2,4300,57.8,240610
2,4400,77.8,248390
2,4500,53.4,253733
2,4600,78.9,261621
2,4700,46.7,266289
2,4800,25.5,268842
2,4900,24.4,271278
2,5000,17.9,273071
2,5100,11.4,274212
2,5200,42.4,278456
2,5300,55.7,284026
2,5400,35.0,287531
2,5500,30.7,290604
2,5600,33.9,293997
2,5700,23.1,296305
2,5800,21.9,298492
