% time spent exploring,episodes,mean 100 episode reward,steps
92,100,22.1,2186
83,200,30.0,5190
72,300,31.9,8380
63,400,26.9,11067
51,500,36.7,14740
37,600,44.1,19153
22,700,45.1,23664
2,800,98.8,33540
2,900,125.7,46113
2,1000,137.9,59903
2,1100,111.6,71062
2,1200,108.5,81912
2,1300,173.2,99227
2,1400,184.7,117699
2,1500,143.8,132083
2,1600,182.9,150370
2,1700,177.0,168074
2,1800,178.4,185917
2,1900,178.1,203725
2,2000,173.9,221117
2,2100,181.9,239306
2,2200,196.3,258938
2,2300,152.9,274226
2,2400,175.9,291814
