% time spent exploring,episodes,mean 100 episode reward,steps
93,100,24.8,2457
88,200,23.0,4756
82,300,25.1,7270
75,400,27.2,9995
68,500,29.5,12949
57,600,43.7,17321
47,700,39.6,21283
34,800,56.2,26906
26,900,32.9,30194
9,1000,66.2,36816
2,1100,41.5,40967
2,1200,25.6,43532
2,1300,13.6,44889
2,1400,24.3,47316
2,1500,83.7,55684
2,1600,138.5,69531
2,1700,70.9,76619
2,1800,79.6,84575
2,1900,84.3,93004
2,2000,107.0,103700
2,2100,87.6,112458
2,2200,107.1,123171
2,2300,115.5,134717
2,2400,47.4,139462
2,2500,21.0,141562
2,2600,29.4,144497
2,2700,33.0,147794
2,2800,45.4,152334
2,2900,64.4,158776
2,3000,26.4,161413
2,3100,48.3,166240
2,3200,54.0,171638
2,3300,24.1,174052
2,3400,21.8,176234
2,3500,115.9,187824
2,3600,89.5,196774
2,3700,28.6,199633
2,3800,51.4,204769
2,3900,42.1,208975
2,4000,57.6,214740
2,4100,69.9,221733
2,4200,38.6,225591
2,4300,30.7,228660
2,4400,13.5,230011
2,4500,22.4,232255
2,4600,129.8,245230
2,4700,102.4,255471
2,4800,81.0,263568
2,4900,84.0,271970
2,5000,64.2,278385
2,5100,44.1,282798
2,5200,22.0,285000
2,5300,30.6,288056
2,5400,27.7,290824
2,5500,20.8,292908
2,5600,20.5,294958
2,5700,31.2,298078
2,5800,31.7,301252
2,5900,37.4,304997
2,6000,33.7,308364
2,6100,50.9,313456
2,6200,43.8,317833
2,6300,58.6,323691
2,6400,49.1,328601
2,6500,60.2,334623
2,6600,51.7,339794
2,6700,58.9,345683
2,6800,20.5,347729
2,6900,18.9,349620
2,7000,22.2,351836
2,7100,22.2,354052
2,7200,25.0,356554
2,7300,21.1,358667
2,7400,30.1,361678
2,7500,28.5,364524
2,7600,22.3,366753
2,7700,21.4,368895
2,7800,21.5,371043
2,7900,24.5,373494
2,8000,22.7,375762
2,8100,24.4,378206
2,8200,26.6,380867
2,8300,38.0,384665
2,8400,30.3,387695
2,8500,23.8,390078
2,8600,32.8,393361
2,8700,37.9,397153
