# {"t_start": 1599061245.3419466, "env_id": "CartPole-v0"} 
r,l,t
27.0,27,18.137172
29.0,29,18.206366
29.0,29,18.281643
19.0,19,18.321916
18.0,18,18.367967
14.0,14,18.395787
30.0,30,18.473482
12.0,12,18.504386
52.0,52,18.614403
14.0,14,18.639134
23.0,23,18.681566
10.0,10,18.698909
22.0,22,18.73771
19.0,19,18.774099
17.0,17,18.803311
21.0,21,18.840735
10.0,10,18.860985
13.0,13,18.884202
38.0,38,18.953153
11.0,11,18.972498
32.0,32,19.032033
17.0,17,19.061564
9.0,9,19.078426
27.0,27,19.129394
14.0,14,19.155579
16.0,16,19.195683
14.0,14,19.233202
9.0,9,19.253134
18.0,18,19.289476
15.0,15,19.316394
13.0,13,19.342028
15.0,15,19.36829
22.0,22,19.407073
8.0,8,19.426857
16.0,16,19.470855
13.0,13,19.504738
19.0,19,19.554358
23.0,23,19.605887
26.0,26,19.664647
10.0,10,19.689069
27.0,27,19.75829
12.0,12,19.782315
20.0,20,19.826264
28.0,28,19.879357
20.0,20,19.92039
14.0,14,19.954334
26.0,26,20.021367
10.0,10,20.039313
36.0,36,20.109554
12.0,12,20.132406
13.0,13,20.172473
14.0,14,20.206277
9.0,9,21.70661
36.0,36,28.473399
36.0,36,35.261171
14.0,14,37.98058
15.0,15,40.828861
37.0,37,47.676063
17.0,17,50.648829
35.0,35,56.824622
56.0,56,67.201791
18.0,18,70.455219
36.0,36,77.029274
33.0,33,82.788308
9.0,9,84.203926
36.0,36,90.637402
20.0,20,94.103775
15.0,15,96.910835
11.0,11,99.117799
32.0,32,105.277858
11.0,11,107.2002
16.0,16,109.943983
12.0,12,112.097469
37.0,37,118.678795
23.0,23,122.888545
14.0,14,125.386245
21.0,21,129.111002
29.0,29,134.400486
12.0,12,136.725978
29.0,29,142.074931
24.0,24,146.401106
12.0,12,148.577079
19.0,19,152.056502
18.0,18,155.056746
11.0,11,157.061637
10.0,10,158.871256
15.0,15,161.692139
25.0,25,165.93253
49.0,49,174.613317
19.0,19,177.89288
12.0,12,180.258619
31.0,31,185.842727
