% time spent exploring,episodes,mean 100 episode reward,steps
92,100,21.7,2145
84,200,27.2,4860
73,300,32.4,8105
63,400,30.8,11182
53,500,31.2,14303
29,600,72.9,21596
2,700,86.5,30244
2,800,108.0,41043
2,900,142.8,55321
2,1000,122.1,67535
2,1100,104.9,78028
2,1200,88.8,86906
2,1300,161.6,103069
2,1400,168.1,119882
2,1500,152.8,135159
2,1600,102.6,145415
2,1700,174.4,162852
2,1800,192.3,182085
2,1900,200.0,202085
2,2000,182.2,220306
2,2100,191.1,239416
2,2200,193.2,258739
2,2300,195.4,278279
2,2400,149.3,293213
2,2500,21.4,295351
