% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.9,2269
88,200,26.1,4876
81,300,26.0,7477
75,400,26.5,10125
69,500,21.5,12274
62,600,30.0,15274
56,700,26.5,17925
49,800,26.2,20548
41,900,32.0,23750
33,1000,34.6,27212
27,1100,24.2,29635
7,1200,83.0,37933
2,1300,55.7,43499
2,1400,73.6,50861
2,1500,86.6,59520
2,1600,87.6,68281
2,1700,92.5,77528
2,1800,103.1,87842
2,1900,146.5,102489
2,2000,145.9,117077
2,2100,127.3,129806
2,2200,135.3,143339
2,2300,167.3,160066
2,2400,130.2,173089
2,2500,33.6,176452
2,2600,84.6,184907
2,2700,108.7,195778
2,2800,102.8,206063
2,2900,102.1,216269
2,3000,90.4,225311
2,3100,87.5,234059
2,3200,116.4,245696
2,3300,82.3,253926
2,3400,130.9,267018
2,3500,170.4,284057
2,3600,190.0,303062
2,3700,193.8,322438
2,3800,188.1,341247
2,3900,187.5,360001
2,4000,193.7,379369
2,4100,188.8,398253
