# {"t_start": 1597257346.1814256, "env_id": "MountainCar-v0"} 
r,l,t
-200.0,200,10.167433
-200.0,200,10.508746
-200.0,200,10.719772
-200.0,200,10.920566
-200.0,200,11.214617
-200.0,200,23.865463
-200.0,200,36.264946
-200.0,200,48.362831
-200.0,200,60.988294
-200.0,200,73.307503
-200.0,200,87.930136
-200.0,200,104.23149
-200.0,200,119.690255
-200.0,200,134.182996
-200.0,200,149.947617
-200.0,200,166.070413
-200.0,200,181.480826
-200.0,200,197.605412
-200.0,200,213.592106
-200.0,200,228.817773
-200.0,200,244.440184
-200.0,200,258.828861
-200.0,200,273.732669
-200.0,200,288.131186
-200.0,200,300.82813
-200.0,200,313.972333
-200.0,200,326.142735
-200.0,200,338.495857
-200.0,200,350.516142
-200.0,200,360.988844
-200.0,200,373.247847
-200.0,200,384.804404
-200.0,200,398.272725
-200.0,200,413.81157
-200.0,200,429.141895
-200.0,200,443.566931
-200.0,200,459.80748
-200.0,200,474.510137
-200.0,200,490.779088
-200.0,200,506.105075
-200.0,200,520.912448
-200.0,200,536.143536
-200.0,200,551.488018
-200.0,200,566.400913
-200.0,200,581.3384
-200.0,200,596.671162
-200.0,200,612.524533
-200.0,200,628.374556
-200.0,200,643.679175
-200.0,200,659.077903
-200.0,200,674.412895
-200.0,200,689.850654
-200.0,200,705.801968
-200.0,200,720.758607
-200.0,200,735.337361
-200.0,200,751.068587
-200.0,200,766.513901
-200.0,200,781.760941
-200.0,200,797.33143
-200.0,200,812.102437
-200.0,200,827.995698
-200.0,200,842.374241
-200.0,200,858.221323
-200.0,200,872.758944
-200.0,200,887.696175
-200.0,200,902.907295
-200.0,200,918.845676
-200.0,200,933.984692
-200.0,200,949.176858
-200.0,200,964.338187
-200.0,200,979.508422
-200.0,200,994.749455
-200.0,200,1010.053691
-200.0,200,1025.661644
-200.0,200,1041.071497
-200.0,200,1056.497826
-200.0,200,1072.373193
-200.0,200,1087.671689
-200.0,200,1103.438755
-200.0,200,1119.089944
-200.0,200,1134.079572
-200.0,200,1149.17224
-200.0,200,1164.659386
-200.0,200,1179.724195
-200.0,200,1194.107418
-200.0,200,1209.081574
-200.0,200,1224.172562
-200.0,200,1238.857541
-200.0,200,1254.701322
-200.0,200,1269.9015
-200.0,200,1283.505408
-200.0,200,1298.558447
-200.0,200,1313.320435
-200.0,200,1328.677365
-200.0,200,1343.736024
-200.0,200,1358.918407
-200.0,200,1374.032964
-200.0,200,1389.891877
-200.0,200,1405.425089
-200.0,200,1420.599541
-200.0,200,1435.948341
-200.0,200,1452.324867
-200.0,200,1468.498997
