% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-198.9,39686
2,300,-199.5,59633
2,400,-198.0,79430
2,500,-198.4,99271
2,600,-186.9,117962
2,700,-192.4,137201
2,800,-188.5,156054
2,900,-181.6,174212
2,1000,-176.6,191867
2,1100,-185.9,210455
2,1200,-183.4,228791
2,1300,-196.6,248452
2,1400,-193.2,267768
2,1500,-171.2,284892
