% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-198.6,39654
2,300,-177.6,57411
2,400,-165.5,73961
2,500,-135.4,87503
2,600,-122.5,99755
2,700,-144.2,114170
2,800,-152.3,129397
2,900,-131.8,142573
2,1000,-111.1,153683
2,1100,-107.8,164462
2,1200,-102.7,174730
2,1300,-103.5,185083
2,1400,-106.4,195721
2,1500,-106.8,206396
2,1600,-104.0,216795
2,1700,-101.8,226976
2,1800,-102.1,237182
2,1900,-101.2,247298
2,2000,-105.2,257823
2,2100,-109.3,268751
2,2200,-103.3,279083
2,2300,-102.1,289294
2,2400,-101.0,299398
