% time spent exploring,episodes,mean 100 episode reward,steps
94,100,20.7,2051
89,200,23.8,4428
83,300,22.8,6708
77,400,25.6,9263
71,500,23.6,11620
61,600,39.0,15515
55,700,27.7,18288
43,800,47.4,23025
35,900,32.4,26263
26,1000,38.0,30059
2,1100,126.4,42694
2,1200,106.4,53333
2,1300,83.7,61707
2,1400,82.6,69966
2,1500,66.5,76620
2,1600,34.9,80106
2,1700,75.2,87630
2,1800,98.3,97461
2,1900,88.6,106320
2,2000,110.1,117329
2,2100,81.5,125477
2,2200,98.0,135282
2,2300,82.4,143527
2,2400,92.4,152767
2,2500,68.2,159587
2,2600,90.7,168661
2,2700,84.2,177086
2,2800,95.0,186582
2,2900,105.0,197083
2,3000,112.2,208302
2,3100,39.2,212221
2,3200,20.8,214306
2,3300,9.7,215272
2,3400,10.4,216309
2,3500,15.9,217896
2,3600,126.9,230583
2,3700,85.2,239105
2,3800,112.7,250373
2,3900,131.8,263551
2,4000,74.4,270994
2,4100,92.6,280257
2,4200,92.6,289519
2,4300,142.6,303782
2,4400,77.8,311561
2,4500,100.4,321601
2,4600,112.1,332815
2,4700,81.0,340919
2,4800,94.6,350376
2,4900,73.1,357683
2,5000,75.7,365256
2,5100,135.8,378838
2,5200,132.0,392043
