% time spent exploring,episodes,mean 100 episode reward,steps
94,100,21.4,2113
88,200,26.0,4712
82,300,26.3,7341
74,400,29.6,10298
66,500,31.9,13487
59,600,31.3,16616
51,700,30.0,19615
41,800,40.8,23700
27,900,58.7,29566
7,1000,83.0,37867
2,1100,122.8,50152
2,1200,148.8,65032
2,1300,174.2,82449
2,1400,158.4,98289
2,1500,154.1,113699
2,1600,146.7,128365
2,1700,148.9,143256
2,1800,166.6,159920
2,1900,178.3,177748
2,2000,149.8,192728
2,2100,135.4,206264
2,2200,169.1,223172
2,2300,179.2,241093
2,2400,159.4,257037
2,2500,105.7,267605
2,2600,116.4,279241
2,2700,185.1,297753
2,2800,160.3,313787
2,2900,118.9,325674
2,3000,124.7,338140
2,3100,157.6,353900
2,3200,145.1,368406
2,3300,103.6,378769
2,3400,135.9,392363
2,3500,74.6,399826
