% time spent exploring,episodes,mean 100 episode reward,steps
94,100,23.4,2315
87,200,27.0,5011
82,300,22.4,7247
76,400,21.8,9424
70,500,25.5,11977
64,600,26.2,14599
57,700,26.4,17241
48,800,38.0,21037
44,900,18.1,22848
36,1000,30.4,25891
17,1100,78.3,33723
10,1200,27.4,36459
2,1300,100.8,46538
2,1400,84.9,55027
2,1500,88.0,63822
2,1600,131.3,76954
2,1700,83.1,85266
2,1800,120.9,97358
2,1900,98.6,107220
2,2000,64.3,113652
2,2100,87.6,122413
2,2200,97.7,132182
2,2300,139.1,146092
2,2400,102.8,156367
2,2500,90.8,165443
2,2600,110.9,176530
2,2700,106.9,187221
2,2800,116.9,198914
2,2900,114.2,210339
2,3000,119.0,222234
2,3100,163.4,238572
2,3200,126.8,251249
2,3300,94.8,260730
2,3400,96.2,270346
2,3500,116.8,282027
2,3600,113.4,293372
2,3700,139.6,307335
2,3800,107.8,318114
2,3900,109.0,329018
2,4000,98.1,338832
2,4100,99.6,348794
2,4200,56.7,354463
2,4300,62.0,360660
2,4400,67.5,367411
2,4500,32.3,370640
2,4600,30.4,373678
2,4700,36.5,377329
2,4800,13.5,378675
2,4900,76.0,386277
