% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-198.0,59603
2,400,-173.4,76942
2,500,-142.2,91165
2,600,-126.7,103833
2,700,-164.8,120311
2,800,-178.0,138114
2,900,-156.5,153765
2,1000,-133.2,167082
2,1100,-120.8,179161
2,1200,-128.7,192027
2,1300,-112.7,203298
2,1400,-107.8,214079
2,1500,-104.1,224488
2,1600,-105.3,235020
2,1700,-102.3,245251
2,1800,-103.6,255606
2,1900,-106.8,266287
2,2000,-105.3,276814
2,2100,-102.6,287069
2,2200,-107.3,297798
