% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-194.4,59244
2,400,-173.7,76615
2,500,-136.1,90223
2,600,-107.9,101014
2,700,-110.0,112018
2,800,-112.7,123288
2,900,-141.6,137444
2,1000,-115.5,148994
2,1100,-105.4,159534
2,1200,-103.3,169862
2,1300,-104.9,180354
2,1400,-106.1,190964
2,1500,-105.7,201530
2,1600,-105.2,212048
2,1700,-106.6,222703
2,1800,-105.7,233275
2,1900,-104.2,243693
2,2000,-104.7,254159
2,2100,-105.5,264705
2,2200,-105.3,275236
2,2300,-105.9,285827
2,2400,-102.4,296069
