% time spent exploring,episodes,mean 100 episode reward,steps
19,100,-246.6,24492
2,200,-96.7,34263
2,300,-84.2,42782
2,400,-82.3,51114
2,500,-79.1,59123
2,600,-75.8,66800
2,700,-76.5,74546
2,800,-72.3,81876
2,900,-71.1,89084
2,1000,-73.5,96530
2,1100,-69.6,103594
2,1200,-69.8,110678
2,1300,-69.4,117716
2,1400,-70.3,124846
2,1500,-66.2,131567
2,1600,-67.2,138390
2,1700,-66.4,145130
2,1800,-66.6,151885
2,1900,-67.9,158771
2,2000,-66.7,165539
2,2100,-65.8,172214
2,2200,-67.4,179051
2,2300,-65.0,185649
2,2400,-68.9,192643
2,2500,-65.7,199313
2,2600,-66.5,206065
2,2700,-68.5,213012
2,2800,-66.8,219797
2,2900,-65.8,226480
2,3000,-68.2,233398
2,3100,-64.1,239910
2,3200,-64.6,246472
2,3300,-66.1,253182
2,3400,-66.9,259974
2,3500,-63.9,266463
2,3600,-63.3,272896
2,3700,-65.6,279561
2,3800,-64.6,286124
2,3900,-66.4,292869
2,4000,-65.1,299479
