% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-198.7,39667
2,300,-198.1,59478
2,400,-196.0,79074
2,500,-199.2,98997
2,600,-195.7,118563
2,700,-195.7,138133
2,800,-187.1,156840
2,900,-189.2,175756
2,1000,-197.2,195471
2,1100,-196.7,215141
2,1200,-195.8,234724
2,1300,-187.4,253464
2,1400,-194.9,272953
2,1500,-193.8,292336
