% time spent exploring,episodes,mean 100 episode reward,steps
94,100,23.0,2278
87,200,27.4,5015
79,300,31.6,8175
72,400,30.8,11259
66,500,22.9,13548
59,600,30.8,16625
50,700,35.3,20159
39,800,46.9,24848
25,900,54.6,30305
7,1000,75.1,37818
2,1100,103.7,48188
2,1200,135.5,61741
2,1300,140.6,75801
2,1400,93.6,85166
2,1500,160.6,101224
2,1600,149.5,116177
2,1700,150.4,131212
2,1800,166.6,147871
2,1900,144.4,162313
2,2000,124.4,174754
2,2100,97.6,184515
2,2200,125.1,197027
2,2300,126.4,209672
2,2400,149.0,224571
2,2500,132.2,237787
2,2600,128.9,250674
2,2700,161.3,266806
2,2800,144.6,281271
2,2900,158.0,297068
2,3000,145.8,311647
2,3100,173.9,329038
2,3200,113.3,340364
2,3300,150.8,355442
2,3400,148.2,370263
2,3500,164.1,386675
2,3600,115.6,398238
