% time spent exploring,episodes,mean 100 episode reward,steps
92,100,22.8,2254
85,200,23.4,4591
76,300,27.3,7321
68,400,22.1,9528
59,500,28.1,12335
52,600,23.3,14662
26,700,79.8,22639
11,800,43.7,27007
2,900,127.5,39758
2,1000,89.2,48681
2,1100,51.2,53797
2,1200,70.4,60835
2,1300,66.4,67472
2,1400,85.4,76010
2,1500,131.5,89163
2,1600,132.1,102370
2,1700,76.4,110013
2,1800,51.1,115127
2,1900,92.6,124387
2,2000,100.6,134446
2,2100,112.2,145663
2,2200,106.4,156299
2,2300,97.7,166065
2,2400,72.0,173269
2,2500,53.8,178651
2,2600,36.0,182250
2,2700,63.9,188643
2,2800,47.2,193364
2,2900,67.4,200105
2,3000,47.5,204859
2,3100,64.6,211324
2,3200,79.1,219238
2,3300,71.2,226357
2,3400,51.8,231534
2,3500,51.0,236637
2,3600,66.7,243309
2,3700,56.9,248998
2,3800,52.0,254194
2,3900,57.4,259934
2,4000,63.6,266289
2,4100,60.4,272330
2,4200,54.8,277808
2,4300,55.4,283348
2,4400,51.0,288450
2,4500,41.4,292586
2,4600,70.7,299660
