% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-194.8,59279
2,400,-166.3,75908
2,500,-159.4,91845
2,600,-136.2,105470
2,700,-116.7,117137
2,800,-157.5,132885
2,900,-153.0,148187
2,1000,-114.6,159649
2,1100,-116.8,171334
2,1200,-118.8,183215
2,1300,-110.7,194281
2,1400,-117.1,205992
2,1500,-107.4,216731
2,1600,-106.4,227368
2,1700,-129.7,240337
2,1800,-112.5,251588
2,1900,-103.0,261884
2,2000,-106.4,272528
2,2100,-106.8,283206
2,2200,-104.1,293619
