% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.2,39720
2,300,-182.1,57926
2,400,-175.8,75502
2,500,-133.5,88856
2,600,-109.0,99755
2,700,-130.2,112773
2,800,-111.3,123901
2,900,-121.3,136035
2,1000,-105.8,146613
2,1100,-106.8,157288
2,1200,-116.0,168889
2,1300,-109.2,179813
2,1400,-111.9,191002
2,1500,-104.1,201413
2,1600,-102.7,211687
2,1700,-103.8,222065
2,1800,-103.6,232429
2,1900,-107.5,243181
2,2000,-119.1,255089
2,2100,-122.8,267369
2,2200,-106.1,277983
2,2300,-101.2,288102
2,2400,-105.1,298612
