# {"t_start": 1593730720.6656706, "env_id": "Acrobot-v1"} 
r,l,t
-500.0,500,13.505935
-500.0,500,15.162557
-500.0,500,18.931051
-500.0,500,23.178244
-500.0,500,27.446068
-500.0,500,30.706868
-500.0,500,34.492506
-500.0,500,38.517245
-500.0,500,42.175461
-500.0,500,45.377297
-500.0,500,48.695116
-500.0,500,52.776629
-500.0,500,56.862906
-500.0,500,60.555206
-500.0,500,64.609683
-438.0,439,67.938192
-428.0,429,71.595982
-500.0,500,75.391733
-500.0,500,79.53082
-500.0,500,83.073159
-272.0,273,85.377232
-389.0,390,88.620695
-411.0,412,91.875257
-373.0,374,95.281187
-470.0,471,99.036269
-397.0,398,102.396832
-249.0,250,104.435861
-488.0,489,108.105563
-500.0,500,112.006997
-322.0,323,114.827751
-319.0,320,117.50965
-500.0,500,121.304997
-255.0,256,123.313536
-287.0,288,125.457169
-500.0,500,129.566348
-500.0,500,133.533357
-275.0,276,135.738362
-367.0,368,138.776659
-142.0,143,140.015539
-251.0,252,142.03989
-260.0,261,144.321726
-220.0,221,146.355095
-500.0,500,150.358621
-254.0,255,152.536066
-306.0,307,155.249202
-182.0,183,156.767864
-207.0,208,158.498177
-240.0,241,160.380559
-186.0,187,161.893295
-257.0,258,164.203579
-150.0,151,165.353358
-145.0,146,166.625054
-128.0,129,167.785998
-234.0,235,169.909362
-255.0,256,172.030382
-268.0,269,174.047917
-162.0,163,175.536126
-114.0,115,176.430761
-168.0,169,177.995128
-169.0,170,179.220971
-113.0,114,180.12075
-141.0,142,181.338466
-160.0,161,182.596944
-154.0,155,183.824208
-192.0,193,185.346867
-136.0,137,186.462294
-116.0,117,187.218069
-113.0,114,188.247681
-153.0,154,189.639391
-160.0,161,191.075738
-221.0,222,192.812948
-118.0,119,193.766755
-175.0,176,195.339293
-141.0,142,196.608555
-147.0,148,197.743608
-113.0,114,198.727092
-110.0,111,199.565892
-97.0,98,200.385954
-109.0,110,201.284427
-105.0,106,202.191143
-102.0,103,203.06843
