% time spent exploring,episodes,mean 100 episode reward,steps
11,100,-272.5,27053
2,200,-109.6,38118
2,300,-92.4,47457
2,400,-85.4,56099
2,500,-83.7,64568
2,600,-86.0,73264
2,700,-84.0,81765
2,800,-83.6,90228
2,900,-79.5,98282
2,1000,-78.2,106206
2,1100,-78.8,114188
2,1200,-77.4,122026
2,1300,-73.3,129459
2,1400,-74.2,136980
2,1500,-85.2,145596
2,1600,-70.6,152752
2,1700,-69.8,159832
2,1800,-72.8,167215
2,1900,-71.4,174455
2,2000,-68.9,181448
2,2100,-70.6,188612
2,2200,-70.0,195710
2,2300,-68.4,202652
2,2400,-68.8,209633
2,2500,-65.6,216297
2,2600,-66.2,223016
2,2700,-66.4,229759
2,2800,-69.4,236801
2,2900,-71.6,244056
2,3000,-67.7,250925
2,3100,-67.4,257767
2,3200,-70.1,264873
2,3300,-65.2,271490
2,3400,-67.4,278335
2,3500,-69.4,285374
2,3600,-69.7,292443
2,3700,-65.5,299094
