% time spent exploring,episodes,mean 100 episode reward,steps
92,100,23.1,2287
82,200,30.1,5293
73,300,27.1,8002
67,400,20.7,10074
59,500,22.1,12285
45,600,45.5,16831
21,700,72.1,24041
2,800,78.6,31904
2,900,110.7,42978
2,1000,141.4,57121
2,1100,152.5,72373
2,1200,191.3,91505
2,1300,197.0,111201
2,1400,192.1,130413
2,1500,197.8,150189
2,1600,194.3,169615
2,1700,184.0,188016
2,1800,177.4,205753
2,1900,187.7,224520
2,2000,164.0,240920
2,2100,94.4,250356
2,2200,159.8,266334
2,2300,116.7,278001
2,2400,182.4,296238
