% time spent exploring,episodes,mean 100 episode reward,steps
92,100,23.0,2272
83,200,27.9,5065
75,300,24.9,7551
66,400,25.8,10131
55,500,34.7,13605
35,600,60.1,19611
7,700,87.1,28324
2,800,114.6,39781
2,900,136.3,53415
2,1000,185.4,71954
2,1100,156.0,87549
2,1200,137.8,101331
2,1300,185.6,119892
2,1400,139.7,133861
2,1500,171.5,151010
2,1600,183.8,169395
2,1700,174.2,186817
2,1800,179.8,204798
2,1900,129.2,217718
2,2000,152.2,232936
2,2100,119.4,244879
2,2200,95.9,254465
2,2300,151.8,269641
2,2400,181.7,287814
