% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-198.5,39653
2,300,-198.0,59455
2,400,-184.6,77913
2,500,-183.7,96284
2,600,-157.6,112046
2,700,-197.3,131773
2,800,-194.7,151243
2,900,-198.0,171044
2,1000,-196.3,190678
2,1100,-198.1,210492
2,1200,-199.7,230466
2,1300,-196.7,250138
2,1400,-194.2,269560
2,1500,-194.9,289052
