# {"t_start": 1599132427.4908571, "env_id": "CartPole-v0"} 
r,l,t
11.0,11,23.922067
26.0,26,23.971791
10.0,10,23.989989
14.0,14,24.017389
14.0,14,24.046017
21.0,21,24.082729
15.0,15,24.113078
12.0,12,24.134635
18.0,18,24.171959
11.0,11,24.19533
11.0,11,24.223107
26.0,26,24.290808
16.0,16,24.330976
29.0,29,24.399029
43.0,43,24.481222
24.0,24,24.525567
15.0,15,24.556503
10.0,10,24.576231
13.0,13,24.599951
15.0,15,24.631358
15.0,15,24.657881
46.0,46,24.748153
43.0,43,24.832064
19.0,19,24.87917
25.0,25,24.939215
18.0,18,24.980374
31.0,31,25.039405
66.0,66,25.16885
14.0,14,25.193966
17.0,17,25.225001
25.0,25,25.272511
17.0,17,25.303334
10.0,10,25.325466
33.0,33,25.40825
12.0,12,25.439137
15.0,15,25.477073
22.0,22,25.539349
8.0,8,25.549854
40.0,40,25.627017
11.0,11,25.652525
40.0,40,25.733211
27.0,27,25.791443
12.0,12,25.815734
11.0,11,25.837146
23.0,23,25.884937
17.0,17,25.917875
30.0,30,25.982808
59.0,59,32.355311
11.0,11,33.391865
15.0,15,34.76928
28.0,28,37.64813
25.0,25,40.514956
30.0,30,43.664335
16.0,16,45.339563
11.0,11,46.432826
15.0,15,48.060861
41.0,41,52.565937
31.0,31,55.766638
18.0,18,57.636167
37.0,37,61.332599
18.0,18,63.140972
19.0,19,64.974651
20.0,20,66.998726
68.0,68,73.812804
19.0,19,75.748968
20.0,20,77.759212
16.0,16,79.241696
9.0,9,80.255048
58.0,58,86.133708
21.0,21,88.14245
75.0,75,95.709118
14.0,14,97.08081
26.0,26,99.662225
13.0,13,101.02302
14.0,14,102.301439
29.0,29,105.228057
25.0,25,107.808028
27.0,27,110.600665
50.0,50,115.755207
23.0,23,118.181149
12.0,12,119.473751
19.0,19,121.645428
13.0,13,122.981332
29.0,29,126.057615
25.0,25,128.473216
19.0,19,130.417798
38.0,38,134.56649
22.0,22,136.681117
11.0,11,137.799779
16.0,16,139.428574
29.0,29,142.427299
44.0,44,146.99126
23.0,23,149.441578
13.0,13,150.837142
15.0,15,152.281459
30.0,30,155.050715
16.0,16,156.615032
29.0,29,159.604395
16.0,16,161.341641
32.0,32,164.436282
14.0,14,165.784682
29.0,29,168.529673
11.0,11,169.540294
14.0,14,170.98631
10.0,10,172.021206
36.0,36,176.047208
13.0,13,177.339734
20.0,20,179.52395
10.0,10,180.666467
14.0,14,182.302829
50.0,50,187.593591
20.0,20,189.638671
22.0,22,191.952811
15.0,15,193.620079
13.0,13,194.926112
19.0,19,196.859435
16.0,16,198.595646
25.0,25,201.058942
52.0,52,206.391564
55.0,55,211.973207
42.0,42,216.429439
40.0,40,220.420828
15.0,15,221.744678
14.0,14,223.222819
50.0,50,228.338737
14.0,14,229.613621
46.0,46,233.835955
12.0,12,235.137872
30.0,30,238.093077
19.0,19,240.141035
11.0,11,241.24421
12.0,12,242.632685
44.0,44,247.103784
19.0,19,249.056054
41.0,41,253.233023
40.0,40,257.1843
10.0,10,258.17862
16.0,16,259.963317
13.0,13,261.130678
22.0,22,263.358167
24.0,24,265.399152
