% time spent exploring,episodes,mean 100 episode reward,steps
95,100,20.5,2028
89,200,24.2,4446
83,300,23.3,6776
78,400,21.2,8894
71,500,27.7,11665
64,600,26.4,14307
57,700,30.8,17383
47,800,38.6,21242
34,900,53.8,26620
26,1000,34.6,30077
15,1100,44.1,34483
2,1200,104.0,44878
2,1300,144.0,59279
2,1400,162.6,75534
2,1500,108.1,86341
2,1600,106.6,97004
2,1700,122.8,109279
2,1800,78.1,117091
2,1900,90.5,126141
2,2000,137.9,139935
2,2100,108.3,150764
2,2200,114.6,162224
2,2300,74.0,169622
2,2400,103.6,179986
2,2500,133.4,193326
2,2600,141.1,207437
2,2700,97.8,217219
2,2800,96.4,226859
2,2900,108.3,237693
2,3000,80.9,245785
2,3100,33.6,249141
2,3200,97.2,258864
2,3300,76.2,266480
2,3400,188.0,285283
2,3500,140.7,299357
2,3600,84.0,307752
2,3700,85.9,316341
2,3800,95.3,325875
2,3900,103.8,336260
2,4000,83.2,344576
2,4100,91.7,353744
2,4200,79.4,361687
2,4300,69.6,368649
2,4400,93.4,377989
2,4500,139.4,391924
