% time spent exploring,episodes,mean 100 episode reward,steps
94,100,21.4,2113
88,200,25.4,4652
81,300,28.0,7448
73,400,33.0,10746
64,500,38.6,14606
54,600,38.2,18428
46,700,35.1,21942
40,800,21.5,24095
36,900,19.8,26080
23,1000,51.3,31214
13,1100,41.0,35311
2,1200,45.3,39837
2,1300,59.6,45801
2,1400,87.0,54502
2,1500,54.1,59909
2,1600,117.0,71606
2,1700,58.4,77451
2,1800,85.9,86043
2,1900,33.3,89373
2,2000,74.4,96812
2,2100,127.6,109574
2,2200,69.4,116517
2,2300,72.3,123749
2,2400,77.0,131451
2,2500,79.3,139377
2,2600,69.4,146317
2,2700,71.9,153510
2,2800,82.2,161729
2,2900,47.4,166467
2,3000,62.6,172722
2,3100,43.3,177055
2,3200,101.4,187196
2,3300,62.9,193482
2,3400,67.8,200261
2,3500,127.9,213052
2,3600,91.5,222206
2,3700,86.2,230829
2,3800,66.6,237486
2,3900,63.0,243789
2,4000,67.6,250553
2,4100,53.6,255915
2,4200,55.8,261490
2,4300,80.1,269497
2,4400,20.2,271519
2,4500,52.2,276739
2,4600,122.6,289004
2,4700,83.7,297372
2,4800,44.8,301854
2,4900,36.6,305519
2,5000,96.4,315163
2,5100,21.4,317298
2,5200,63.1,323606
2,5300,86.0,332210
2,5400,53.5,337560
2,5500,51.7,342734
2,5600,68.8,349615
2,5700,86.6,358273
2,5800,35.9,361861
2,5900,87.8,370639
2,6000,96.2,380257
2,6100,107.5,391006
