# {"t_start": 1593814083.96205, "env_id": "CartPole-v0"} 
r,l,t
16.0,16,17.322639
16.0,16,17.368191
21.0,21,17.414122
10.0,10,17.440109
38.0,38,17.512548
26.0,26,17.56228
10.0,10,17.580889
18.0,18,17.616165
20.0,20,17.653863
16.0,16,17.686643
36.0,36,17.756006
50.0,50,17.850553
27.0,27,17.910215
9.0,9,17.926735
10.0,10,17.948962
13.0,13,17.972558
10.0,10,17.991545
12.0,12,18.016553
25.0,25,18.058165
27.0,27,18.11033
29.0,29,18.168113
27.0,27,18.222197
19.0,19,18.257973
15.0,15,18.28886
10.0,10,18.307475
32.0,32,18.368533
18.0,18,18.411743
17.0,17,18.443712
18.0,18,18.480756
19.0,19,18.515555
21.0,21,18.557587
20.0,20,18.598464
10.0,10,18.616503
29.0,29,18.674665
15.0,15,18.702527
30.0,30,18.762361
18.0,18,18.798882
27.0,27,18.851696
40.0,40,18.932993
15.0,15,18.961315
12.0,12,18.987643
32.0,32,19.050549
25.0,25,19.097205
12.0,12,19.123404
15.0,15,19.151895
12.0,12,19.178746
34.0,34,19.246892
13.0,13,19.272003
11.0,11,19.976615
25.0,25,21.046455
9.0,9,21.503117
17.0,17,22.333737
36.0,36,23.911197
21.0,21,24.906958
22.0,22,25.710115
15.0,15,26.407909
29.0,29,27.807058
20.0,20,28.653165
18.0,18,29.43194
51.0,51,31.982077
28.0,28,33.28706
16.0,16,34.03263
16.0,16,34.69412
14.0,14,35.329843
13.0,13,35.733959
23.0,23,36.820107
9.0,9,37.180212
15.0,15,37.931644
27.0,27,39.054272
21.0,21,39.991211
22.0,22,41.028505
14.0,14,41.531444
20.0,20,42.331364
18.0,18,43.072038
15.0,15,43.751603
34.0,34,45.120586
37.0,37,46.898262
14.0,14,47.55595
12.0,12,48.103736
24.0,24,49.200495
30.0,30,50.520872
13.0,13,51.102957
62.0,62,53.518705
36.0,36,54.767071
22.0,22,55.79095
16.0,16,56.516802
14.0,14,57.162755
19.0,19,57.849356
24.0,24,58.595302
21.0,21,59.503289
10.0,10,59.898483
17.0,17,60.781272
15.0,15,61.473763
18.0,18,62.301314
17.0,17,63.060706
42.0,42,64.902596
9.0,9,65.353966
35.0,35,67.054651
34.0,34,68.604053
40.0,40,70.47348
33.0,33,71.964669
30.0,30,73.15952
22.0,22,74.131111
34.0,34,75.569092
17.0,17,76.225599
17.0,17,76.92443
13.0,13,77.330832
19.0,19,78.119041
13.0,13,78.748354
31.0,31,80.320792
19.0,19,81.234886
14.0,14,81.864451
10.0,10,82.352151
17.0,17,83.137733
12.0,12,83.696319
31.0,31,85.156668
12.0,12,85.710302
25.0,25,87.008844
17.0,17,87.735876
21.0,21,88.569329
12.0,12,89.185189
12.0,12,89.798783
21.0,21,90.760727
12.0,12,91.295726
12.0,12,91.923911
12.0,12,92.299331
31.0,31,93.708665
16.0,16,94.466197
21.0,21,95.534974
18.0,18,96.354878
10.0,10,96.776335
23.0,23,97.71144
43.0,43,99.185325
20.0,20,100.155613
28.0,28,101.44714
26.0,26,102.597171
51.0,51,104.809878
11.0,11,105.37891
12.0,12,105.947656
10.0,10,106.402263
16.0,16,106.997772
