% time spent exploring,episodes,mean 100 episode reward,steps
94,100,23.4,2312
87,200,26.2,4936
81,300,25.7,7504
75,400,23.5,9854
68,500,28.9,12745
60,600,33.5,16098
49,700,44.2,20521
43,800,23.7,22894
24,900,77.8,30675
2,1000,96.1,40282
2,1100,79.2,48206
2,1200,135.2,61724
2,1300,102.1,71937
2,1400,48.9,76826
2,1500,79.9,84814
2,1600,157.7,100587
2,1700,166.0,117189
2,1800,175.1,134703
2,1900,75.8,142284
2,2000,105.3,152818
2,2100,106.2,163434
2,2200,20.7,165505
2,2300,101.1,175615
2,2400,63.8,181993
2,2500,29.8,184978
2,2600,24.8,187453
2,2700,108.4,198298
2,2800,102.8,208583
2,2900,84.4,217021
2,3000,38.8,220899
2,3100,76.3,228525
2,3200,51.0,233630
2,3300,148.4,248468
2,3400,107.5,259221
2,3500,97.1,268930
2,3600,170.4,285971
2,3700,152.6,301227
2,3800,153.3,316558
2,3900,67.6,323320
2,4000,107.0,334019
2,4100,105.8,344601
2,4200,61.2,350719
2,4300,123.4,363055
2,4400,98.0,372856
2,4500,26.6,375517
2,4600,87.1,384225
2,4700,80.3,392255
