# {"t_start": 1599501044.1412401, "env_id": "CartPole-v0"} 
r,l,t
28.0,28,3.698653
29.0,29,3.748861
11.0,11,3.771476
13.0,13,3.817893
16.0,16,3.845774
19.0,19,3.880403
20.0,20,3.909984
11.0,11,3.930634
15.0,15,3.948402
16.0,16,3.970722
84.0,84,4.101054
15.0,15,4.127309
26.0,26,4.173622
13.0,13,4.201634
32.0,32,4.260342
23.0,23,4.285881
18.0,18,4.307184
24.0,24,4.33408
10.0,10,4.345779
10.0,10,4.35744
42.0,42,4.416928
18.0,18,4.446593
15.0,15,4.47115
14.0,14,4.495817
22.0,22,4.546074
51.0,51,4.651882
45.0,45,4.70273
33.0,33,4.742189
40.0,40,4.790082
19.0,19,4.812382
37.0,37,4.859679
26.0,26,4.919156
34.0,34,5.023099
43.0,43,5.076115
21.0,21,5.104477
18.0,18,5.129441
45.0,45,5.30508
51.0,51,5.903632
14.0,14,6.441662
37.0,37,7.786217
29.0,29,8.842279
15.0,15,9.446053
17.0,17,10.054953
15.0,15,10.578455
34.0,34,11.767477
23.0,23,12.555146
43.0,43,14.092608
42.0,42,15.635964
22.0,22,16.440363
22.0,22,17.106476
27.0,27,17.998478
30.0,30,19.033724
26.0,26,19.892864
11.0,11,20.315967
15.0,15,20.839583
35.0,35,22.133189
17.0,17,22.683828
21.0,21,23.34387
42.0,42,24.800752
19.0,19,25.414487
34.0,34,26.527303
31.0,31,27.566896
19.0,19,28.230019
17.0,17,28.815564
11.0,11,29.171156
38.0,38,30.36396
15.0,15,30.922643
54.0,54,32.890463
13.0,13,33.311458
21.0,21,33.98928
13.0,13,34.386281
32.0,32,35.496946
30.0,30,36.499324
15.0,15,37.014881
13.0,13,37.438989
15.0,15,38.024601
26.0,26,38.93267
25.0,25,39.827499
31.0,31,40.94318
16.0,16,41.544485
21.0,21,42.330188
32.0,32,43.455326
10.0,10,43.841768
13.0,13,44.253847
16.0,16,44.935668
18.0,18,45.484892
13.0,13,46.013615
19.0,19,46.658771
51.0,51,48.440486
12.0,12,48.89578
10.0,10,49.163991
18.0,18,49.844535
17.0,17,50.605076
22.0,22,51.32771
28.0,28,52.373734
10.0,10,52.66484
21.0,21,53.401078
62.0,62,55.64292
20.0,20,56.388612
15.0,15,56.930653
30.0,30,58.044783
37.0,37,59.320924
17.0,17,59.919778
37.0,37,61.333336
55.0,55,63.463867
16.0,16,64.01234
16.0,16,64.579425
10.0,10,64.896072
22.0,22,65.685096
46.0,46,67.209217
19.0,19,67.835496
19.0,19,68.442027
17.0,17,68.988142
14.0,14,69.414694
37.0,37,70.662537
29.0,29,71.579841
27.0,27,72.446104
16.0,16,72.976615
21.0,21,73.661439
20.0,20,74.416594
20.0,20,75.03074
26.0,26,75.96255
22.0,22,76.665263
16.0,16,77.332386
12.0,12,77.716422
22.0,22,78.408141
24.0,24,79.290006
17.0,17,79.932133
11.0,11,80.358715
50.0,50,82.045629
38.0,38,83.382367
15.0,15,83.897349
26.0,26,84.746976
44.0,44,86.316674
11.0,11,86.720978
27.0,27,87.555734
15.0,15,88.107478
42.0,42,89.463629
73.0,73,91.912447
18.0,18,92.511424
20.0,20,93.279799
47.0,47,94.8213
33.0,33,95.831367
20.0,20,96.609846
53.0,53,98.252785
47.0,47,99.83578
24.0,24,100.578317
15.0,15,101.127921
39.0,39,102.605405
30.0,30,103.549288
29.0,29,104.645378
24.0,24,105.424485
22.0,22,106.237704
53.0,53,108.023018
62.0,62,110.211727
13.0,13,110.678866
40.0,40,112.098732
11.0,11,112.504697
18.0,18,113.136176
29.0,29,114.136724
65.0,65,116.332233
18.0,18,117.06247
33.0,33,118.227002
17.0,17,118.803047
31.0,31,119.949551
29.0,29,120.843144
16.0,16,121.302945
19.0,19,122.031559
26.0,26,123.061089
31.0,31,124.249545
20.0,20,124.986412
51.0,51,126.784618
45.0,45,128.364388
36.0,36,129.655741
15.0,15,130.114448
31.0,31,131.181253
23.0,23,131.95657
15.0,15,132.449147
75.0,75,135.136276
41.0,41,136.579537
20.0,20,137.247187
12.0,12,137.608941
25.0,25,138.597922
43.0,43,139.890519
17.0,17,140.517088
9.0,9,140.816938
24.0,24,141.613415
