% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-198.3,59633
2,400,-181.3,77765
2,500,-150.3,92791
2,600,-127.6,105551
2,700,-110.9,116640
2,800,-119.4,128577
2,900,-106.2,139200
2,1000,-103.7,149572
2,1100,-104.5,160020
2,1200,-104.0,170423
2,1300,-103.5,180777
2,1400,-102.5,191030
2,1500,-108.1,201837
2,1600,-104.2,212262
2,1700,-102.2,222485
2,1800,-105.5,233031
2,1900,-103.1,243344
2,2000,-104.0,253742
2,2100,-102.1,263952
2,2200,-103.7,274325
2,2300,-103.0,284623
2,2400,-101.7,294794
