% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.7,2249
88,200,24.7,4717
82,300,26.2,7340
76,400,22.4,9584
70,500,26.4,12223
62,600,29.2,15138
56,700,26.6,17794
49,800,27.9,20587
40,900,37.8,24371
30,1000,41.4,28506
14,1100,64.4,34943
2,1200,97.4,44685
2,1300,162.5,60932
2,1400,179.8,78911
2,1500,164.8,95394
2,1600,161.2,111511
2,1700,186.6,130166
2,1800,164.4,146604
2,1900,169.4,163544
2,2000,180.0,181539
2,2100,187.6,200297
2,2200,190.9,219389
2,2300,135.8,232968
2,2400,183.2,251283
2,2500,176.9,268977
2,2600,186.4,287618
2,2700,161.0,303715
2,2800,198.6,323573
2,2900,187.0,342274
2,3000,188.1,361083
2,3100,177.8,378868
2,3200,190.5,397916
