% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.2,2200
89,200,22.8,4479
81,300,31.0,7580
73,400,30.8,10661
67,500,24.6,13121
63,600,16.8,14796
59,700,17.8,16580
53,800,23.0,18884
45,900,32.8,22169
39,1000,26.4,24805
26,1100,52.6,30063
20,1200,22.8,32344
16,1300,18.9,34235
11,1400,19.3,36168
2,1500,52.1,41377
2,1600,62.2,47594
2,1700,34.1,51006
2,1800,25.4,53551
2,1900,15.7,55125
2,2000,21.4,57263
2,2100,49.4,62207
2,2200,19.7,64173
2,2300,34.3,67602
2,2400,48.4,72447
2,2500,19.6,74410
2,2600,27.7,77180
2,2700,77.2,84901
2,2800,28.5,87754
2,2900,67.9,94541
2,3000,38.4,98379
2,3100,86.8,107060
2,3200,61.2,113184
2,3300,56.7,118853
2,3400,52.8,124135
2,3500,35.4,127674
2,3600,23.6,130029
2,3700,13.1,131343
2,3800,15.0,132840
2,3900,27.8,135617
2,4000,36.4,139261
2,4100,56.4,144897
2,4200,57.8,150681
2,4300,22.9,152973
2,4400,13.3,154300
2,4500,11.8,155479
2,4600,15.4,157020
2,4700,19.1,158933
2,4800,33.5,162286
2,4900,25.1,164800
2,5000,40.7,168869
2,5100,63.6,175234
2,5200,80.5,183284
2,5300,83.2,191601
2,5400,51.1,196715
2,5500,29.8,199698
2,5600,13.6,201056
2,5700,39.2,204972
2,5800,76.6,212637
2,5900,28.9,215529
2,6000,45.8,220113
2,6100,77.6,227874
2,6200,25.1,230385
2,6300,70.0,237383
2,6400,68.8,244267
2,6500,82.1,252473
2,6600,102.2,262696
2,6700,128.2,275512
2,6800,32.1,278723
2,6900,26.5,281373
2,7000,26.5,284022
2,7100,14.4,285459
2,7200,44.8,289937
2,7300,110.8,301022
2,7400,101.1,311129
2,7500,80.9,319222
2,7600,68.0,326022
2,7700,76.7,333692
2,7800,59.6,339649
2,7900,79.7,347616
2,8000,79.2,355534
2,8100,74.7,363001
2,8200,38.2,366817
2,8300,57.8,372598
2,8400,142.2,386820
2,8500,118.3,398647
